gene,gene_name,archetype,coverage_expr,spatial_score,c_cut_used,s_cut_used
ENSG00000168907,PLA2G4F,IV: Basal,0.0608586911213005,0.1432315071893934,0.0711233847436431,0.17284353444795048
ENSG00000166887,VPS39,I: Ubiquitous,0.1183826594414339,0.0672750340519606,0.0711233847436431,0.17284353444795048
ENSG00000103978,TMEM87A,I: Ubiquitous,0.2040694039182992,0.0814863678440861,0.0711233847436431,0.17284353444795048
ENSG00000214013,GANC,I: Ubiquitous,0.0786004585243851,0.0619504577762993,0.0711233847436431,0.17284353444795048
ENSG00000092529,CAPN3,IV: Basal,0.0355356398499374,0.0868262481667941,0.0711233847436431,0.17284353444795048
ENSG00000103994,ZNF106,I: Ubiquitous,0.2556533972488536,0.0327566338857743,0.0711233847436431,0.17284353444795048
ENSG00000092531,SNAP23,I: Ubiquitous,0.1130418924551896,0.0612234176917016,0.0711233847436431,0.17284353444795048
ENSG00000261684,ENSG00000261684,IV: Basal,0.012765735723218,0.109064904636407,0.0711233847436431,0.17284353444795048
ENSG00000180979,LRRC57,IV: Basal,0.0536942476031679,0.0808535362732755,0.0711233847436431,0.17284353444795048
ENSG00000137814,HAUS2,IV: Basal,0.0415798249270529,0.0648117722295904,0.0711233847436431,0.17284353444795048
ENSG00000140326,CDAN1,IV: Basal,0.0214151729887453,0.0560781835596023,0.0711233847436431,0.17284353444795048
ENSG00000128881,TTBK2,I: Ubiquitous,0.1028814089203835,0.078198627919786,0.0711233847436431,0.17284353444795048
ENSG00000159459,UBR1,I: Ubiquitous,0.1788505627344727,0.0929568505514685,0.0711233847436431,0.17284353444795048
ENSG00000285080,ENSG00000285080,IV: Basal,0.0169862442684451,0.1199921167815003,0.0711233847436431,0.17284353444795048
ENSG00000137842,TMEM62,IV: Basal,0.067345769070446,0.0879247539588211,0.0711233847436431,0.17284353444795048
ENSG00000166946,CCNDBP1,I: Ubiquitous,0.1721811171321383,0.0407537151760595,0.0711233847436431,0.17284353444795048
ENSG00000168806,LCMT2,IV: Basal,0.0289443518132555,0.0998280107978041,0.0711233847436431,0.17284353444795048
ENSG00000168803,ADAL,I: Ubiquitous,0.1347175906627761,0.0728854796487174,0.0711233847436431,0.17284353444795048
ENSG00000140265,ZSCAN29,IV: Basal,0.0302209253855773,0.0652040060889183,0.0711233847436431,0.17284353444795048
ENSG00000137822,TUBGCP4,IV: Basal,0.0505679449770737,0.0622377006275238,0.0711233847436431,0.17284353444795048
ENSG00000067369,TP53BP1,I: Ubiquitous,0.1831231763234681,0.0750184408259009,0.0711233847436431,0.17284353444795048
ENSG00000166963,MAP1A,IV: Basal,0.0133649437265527,0.1113317875855621,0.0711233847436431,0.17284353444795048
ENSG00000168781,PPIP5K1,IV: Basal,0.0462432263443101,0.0808405298113472,0.0711233847436431,0.17284353444795048
ENSG00000237289,CKMT1B,IV: Basal,0.0423874531054606,0.1250050364569217,0.0711233847436431,0.17284353444795048
ENSG00000166762,CATSPER2,IV: Basal,0.0531471446436015,0.0848736526777166,0.0711233847436431,0.17284353444795048
ENSG00000275601,ENSG00000275601,IV: Basal,0.0168299291371404,0.1198482803875386,0.0711233847436431,0.17284353444795048
ENSG00000223572,CKMT1A,IV: Basal,0.0419706127553147,0.1305769203387842,0.0711233847436431,0.17284353444795048
ENSG00000167004,PDIA3,I: Ubiquitous,0.5423614005835765,0.0612190286454828,0.0711233847436431,0.17284353444795048
ENSG00000140264,SERF2,II: Gradient,0.8652303042934556,0.19330416070722,0.0711233847436431,0.17284353444795048
ENSG00000242028,HYPK,IV: Basal,0.0111765318882867,0.0938718623448444,0.0711233847436431,0.17284353444795048
ENSG00000140259,MFAP1,I: Ubiquitous,0.1317476031679866,0.0542621403215588,0.0711233847436431,0.17284353444795048
ENSG00000092470,WDR76,IV: Basal,0.0143288870362651,0.1297339600301989,0.0711233847436431,0.17284353444795048
ENSG00000166734,GOLM2,I: Ubiquitous,0.2708680700291788,0.0695104792626944,0.0711233847436431,0.17284353444795048
ENSG00000137770,CTDSPL2,I: Ubiquitous,0.1343007503126302,0.0790067124293274,0.0711233847436431,0.17284353444795048
ENSG00000179523,EIF3J-DT,I: Ubiquitous,0.093763026260942,0.0755832785622803,0.0711233847436431,0.17284353444795048
ENSG00000104131,EIF3J,I: Ubiquitous,0.2511202584410171,0.0285265163325922,0.0711233847436431,0.17284353444795048
ENSG00000104133,SPG11,I: Ubiquitous,0.2182159233013755,0.0830380879815701,0.0711233847436431,0.17284353444795048
ENSG00000229474,PATL2,IV: Basal,0.0058618174239266,0.0683710217480594,0.0711233847436431,0.17284353444795048
ENSG00000166710,B2M,I: Ubiquitous,0.8345404335139641,0.0904460701526193,0.0711233847436431,0.17284353444795048
ENSG00000185880,TRIM69,I: Ubiquitous,0.0754741558982909,0.0675416761379925,0.0711233847436431,0.17284353444795048
ENSG00000140263,SORD,IV: Basal,0.0229783243017924,0.1151535977766071,0.0711233847436431,0.17284353444795048
ENSG00000259539,ENSG00000259539,IV: Basal,0.0103949562317632,0.0484957037806352,0.0711233847436431,0.17284353444795048
ENSG00000138606,SHF,IV: Basal,0.0117496873697373,0.0731540395451523,0.0711233847436431,0.17284353444795048
ENSG00000259520,SLC28A2-AS1,IV: Basal,0.0317319716548561,0.1059037057713318,0.0711233847436431,0.17284353444795048
ENSG00000171766,GATM,I: Ubiquitous,0.1729626927886619,0.0712185994942626,0.0711233847436431,0.17284353444795048
ENSG00000171763,SPATA5L1,IV: Basal,0.0286056690287619,0.070850601773924,0.0711233847436431,0.17284353444795048
ENSG00000166920,C15orf48,IV: Basal,0.0210504376823676,0.1263729822043241,0.0711233847436431,0.17284353444795048
ENSG00000259342,ENSG00000259342,IV: Basal,0.0064089203834931,0.1504934648181408,0.0711233847436431,0.17284353444795048
ENSG00000259354,SLC30A4-AS1,IV: Basal,0.0054189245518966,0.1343576242822131,0.0711233847436431,0.17284353444795048
ENSG00000104154,SLC30A4,IV: Basal,0.0269122551062942,0.0681339172758707,0.0711233847436431,0.17284353444795048
ENSG00000104164,BLOC1S6,I: Ubiquitous,0.1327636515214672,0.0471936307514536,0.0711233847436431,0.17284353444795048
ENSG00000137767,SQOR,IV: Basal,0.0371769487286369,0.0842311200837524,0.0711233847436431,0.17284353444795048
ENSG00000137872,SEMA6D,I: Ubiquitous,0.4092330137557315,0.1042662025283638,0.0711233847436431,0.17284353444795048
ENSG00000259754,ENSG00000259754,I: Ubiquitous,0.1940912880366819,0.1069776974907177,0.0711233847436431,0.17284353444795048
ENSG00000287439,ENSG00000287439,IV: Basal,0.0234472696957065,0.0989829494713464,0.0711233847436431,0.17284353444795048
ENSG00000104177,MYEF2,I: Ubiquitous,0.2773290954564402,0.0976261195193936,0.0711233847436431,0.17284353444795048
ENSG00000233932,CTXN2,IV: Basal,0.0063307628178407,0.1253009887037226,0.0711233847436431,0.17284353444795048
ENSG00000074803,SLC12A1,I: Ubiquitous,0.9396102542726136,0.1573633901808661,0.0711233847436431,0.17284353444795048
ENSG00000259488,DUT-AS1,IV: Basal,0.0097175906627761,0.0812262451666145,0.0711233847436431,0.17284353444795048
ENSG00000128951,DUT,I: Ubiquitous,0.2987442684451855,0.0723929068205586,0.0711233847436431,0.17284353444795048
ENSG00000166147,FBN1,IV: Basal,0.0196696540225093,0.1318381509884068,0.0711233847436431,0.17284353444795048
ENSG00000103995,CEP152,IV: Basal,0.0663036681950812,0.0939301320762503,0.0711233847436431,0.17284353444795048
ENSG00000255302,EID1,I: Ubiquitous,0.4880418924551896,0.1061099706974205,0.0711233847436431,0.17284353444795048
ENSG00000138593,SECISBP2L,I: Ubiquitous,0.2799604001667361,0.0596079963740219,0.0711233847436431,0.17284353444795048
ENSG00000166200,COPS2,I: Ubiquitous,0.1931794497707378,0.0260754441671702,0.0711233847436431,0.17284353444795048
ENSG00000156958,GALK2,I: Ubiquitous,0.1457638599416423,0.0738621831033958,0.0711233847436431,0.17284353444795048
ENSG00000166262,FAM227B,I: Ubiquitous,0.1537359316381825,0.053935045698206,0.0711233847436431,0.17284353444795048
ENSG00000275580,ENSG00000275580,IV: Basal,0.0083107544810337,0.1078748443996901,0.0711233847436431,0.17284353444795048
ENSG00000140285,FGF7,IV: Basal,0.0066954981242184,0.0942839021345551,0.0711233847436431,0.17284353444795048
ENSG00000104047,DTWD1,I: Ubiquitous,0.183982909545644,0.0796315144481857,0.0711233847436431,0.17284353444795048
ENSG00000140284,SLC27A2,IV: Basal,0.0128959983326386,0.1116715347741248,0.0711233847436431,0.17284353444795048
ENSG00000104064,GABPB1,IV: Basal,0.0426219258024176,0.0651646735698728,0.0711233847436431,0.17284353444795048
ENSG00000285410,GABPB1-IT1,I: Ubiquitous,0.1020998332638599,0.0687599393182801,0.0711233847436431,0.17284353444795048
ENSG00000244879,GABPB1-AS1,I: Ubiquitous,0.1897665694039183,0.1001736778508821,0.0711233847436431,0.17284353444795048
ENSG00000138592,USP8,I: Ubiquitous,0.2708420175072947,0.0596996867341892,0.0711233847436431,0.17284353444795048
ENSG00000170236,USP50,IV: Basal,0.0113588995414756,0.1129182259152226,0.0711233847436431,0.17284353444795048
ENSG00000092439,TRPM7,I: Ubiquitous,0.3426167152980408,0.107503274072915,0.0711233847436431,0.17284353444795048
ENSG00000138600,SPPL2A,I: Ubiquitous,0.4349729053772405,0.0411705625587318,0.0711233847436431,0.17284353444795048
ENSG00000273674,ENSG00000273674,IV: Basal,0.0066954981242184,0.0678142589276123,0.0711233847436431,0.17284353444795048
ENSG00000081014,AP4E1,IV: Basal,0.0535379324718632,0.0617271002433652,0.0711233847436431,0.17284353444795048
ENSG00000104093,DMXL2,I: Ubiquitous,0.1163245102125885,0.0905205985683797,0.0711233847436431,0.17284353444795048
ENSG00000140280,LYSMD2,IV: Basal,0.0707586494372655,0.0913903253459013,0.0711233847436431,0.17284353444795048
ENSG00000128872,TMOD2,IV: Basal,0.0242548978741142,0.0759851299599235,0.0711233847436431,0.17284353444795048
ENSG00000138594,TMOD3,I: Ubiquitous,0.2167048770320967,0.0615530397014393,0.0711233847436431,0.17284353444795048
ENSG00000166477,LEO1,IV: Basal,0.0521050437682367,0.0601599872525316,0.0711233847436431,0.17284353444795048
ENSG00000069956,MAPK6,I: Ubiquitous,0.0868591079616507,0.0660609554687828,0.0711233847436431,0.17284353444795048
ENSG00000137875,BCL2L10,IV: Basal,0.0301948728636932,0.1405783898238185,0.0711233847436431,0.17284353444795048
ENSG00000069966,GNB5,I: Ubiquitous,0.1219779074614422,0.0627230489554866,0.0711233847436431,0.17284353444795048
ENSG00000259577,CERNA1,IV: Basal,0.0096133805752396,0.0917230579874013,0.0711233847436431,0.17284353444795048
ENSG00000128833,MYO5C,I: Ubiquitous,0.1639224676948728,0.0698192807580787,0.0711233847436431,0.17284353444795048
ENSG00000197535,MYO5A,I: Ubiquitous,0.0961598582742809,0.0702245824586022,0.0711233847436431,0.17284353444795048
ENSG00000128989,ARPP19,I: Ubiquitous,0.2744633180491871,0.0232190219329012,0.0711233847436431,0.17284353444795048
ENSG00000047346,ATOSA,I: Ubiquitous,0.1762192580241767,0.1058515640750502,0.0711233847436431,0.17284353444795048
ENSG00000166415,WDR72,I: Ubiquitous,0.3549916631929971,0.0937447518290466,0.0711233847436431,0.17284353444795048
ENSG00000137766,UNC13C,IV: Basal,0.0322530220925385,0.1574808965377751,0.0711233847436431,0.17284353444795048
ENSG00000137876,RSL24D1,I: Ubiquitous,0.3141152563568153,0.0586559803693454,0.0711233847436431,0.17284353444795048
ENSG00000069974,RAB27A,I: Ubiquitous,0.0908451438099208,0.0596879429973164,0.0711233847436431,0.17284353444795048
ENSG00000225973,PIGBOS1,IV: Basal,0.0673197165485619,0.0937955143193969,0.0711233847436431,0.17284353444795048
ENSG00000069943,PIGB,IV: Basal,0.0493695289704043,0.0733594497142321,0.0711233847436431,0.17284353444795048
ENSG00000260916,CCPG1,I: Ubiquitous,0.3074197582325969,0.0607269565704861,0.0711233847436431,0.17284353444795048
ENSG00000261652,PIERCE2,IV: Basal,0.0561952897040433,0.0707365789807636,0.0711233847436431,0.17284353444795048
ENSG00000256061,DNAAF4,I: Ubiquitous,0.0916527719883284,0.063986641237293,0.0711233847436431,0.17284353444795048
ENSG00000171016,PYGO1,IV: Basal,0.0118017924135056,0.0788910835341317,0.0711233847436431,0.17284353444795048
ENSG00000166450,PRTG,III: Patchy,0.0300646102542726,0.1929380190695589,0.0711233847436431,0.17284353444795048
ENSG00000069869,NEDD4,IV: Basal,0.020920175072947,0.1467729461158618,0.0711233847436431,0.17284353444795048
ENSG00000181827,RFX7,I: Ubiquitous,0.1141100458524385,0.1033384334535773,0.0711233847436431,0.17284353444795048
ENSG00000151575,TEX9,I: Ubiquitous,0.1399541475614839,0.072318627611012,0.0711233847436431,0.17284353444795048
ENSG00000138587,MNS1,IV: Basal,0.0505939974989579,0.0855734274674459,0.0711233847436431,0.17284353444795048
ENSG00000260392,ENSG00000260392,IV: Basal,0.0113588995414756,0.0939152419294574,0.0711233847436431,0.17284353444795048
ENSG00000137871,ZNF280D,I: Ubiquitous,0.2207951229679033,0.1078622425233315,0.0711233847436431,0.17284353444795048
ENSG00000274667,ENSG00000274667,IV: Basal,0.0067476031679866,0.0924407926271441,0.0711233847436431,0.17284353444795048
ENSG00000285331,TCF12-DT,IV: Basal,0.0436900791996665,0.0698334403858162,0.0711233847436431,0.17284353444795048
ENSG00000276524,LINC03065,IV: Basal,0.009040225093789,0.1102618540997669,0.0711233847436431,0.17284353444795048
ENSG00000140262,TCF12,I: Ubiquitous,0.350354314297624,0.165406792187589,0.0711233847436431,0.17284353444795048
ENSG00000128849,CGNL1,I: Ubiquitous,0.611348478532722,0.0745447339397715,0.0711233847436431,0.17284353444795048
ENSG00000276772,ENSG00000276772,IV: Basal,0.0120623176323468,0.1268188823256362,0.0711233847436431,0.17284353444795048
ENSG00000263155,MYZAP,IV: Basal,0.0092746977907461,0.0716223818694849,0.0711233847436431,0.17284353444795048
ENSG00000137878,GCOM1,IV: Basal,0.0055752396832013,0.111185636601347,0.0711233847436431,0.17284353444795048
ENSG00000255529,POLR2M,I: Ubiquitous,0.0718268028345143,0.0765737277119441,0.0711233847436431,0.17284353444795048
ENSG00000128918,ALDH1A2,I: Ubiquitous,0.2365047936640266,0.0901352169155085,0.0711233847436431,0.17284353444795048
ENSG00000166035,LIPC,IV: Basal,0.046217173822426,0.0944983333295451,0.0711233847436431,0.17284353444795048
ENSG00000137845,ADAM10,I: Ubiquitous,0.2815235514797832,0.1184866170967904,0.0711233847436431,0.17284353444795048
ENSG00000128923,MINDY2,I: Ubiquitous,0.2632867861609004,0.0595364442945474,0.0711233847436431,0.17284353444795048
ENSG00000157450,RNF111,I: Ubiquitous,0.1468580658607753,0.1025730669837984,0.0711233847436431,0.17284353444795048
ENSG00000137776,SLTM,I: Ubiquitous,0.3269852021675698,0.0642884005398051,0.0711233847436431,0.17284353444795048
ENSG00000157456,CCNB2,III: Patchy,0.006174447686536,0.1899614501662284,0.0711233847436431,0.17284353444795048
ENSG00000157483,MYO1E,I: Ubiquitous,0.1546998749478949,0.1098595141631473,0.0711233847436431,0.17284353444795048
ENSG00000157470,FAM81A,IV: Basal,0.0466340141725719,0.0939190095805144,0.0711233847436431,0.17284353444795048
ENSG00000140307,GTF2A2,I: Ubiquitous,0.2715975406419341,0.0813233819584203,0.0711233847436431,0.17284353444795048
ENSG00000140299,BNIP2,I: Ubiquitous,0.1495675281367236,0.0438866863657545,0.0711233847436431,0.17284353444795048
ENSG00000182718,ANXA2,I: Ubiquitous,0.1907826177573989,0.1230275169222872,0.0711233847436431,0.17284353444795048
ENSG00000128915,ICE2,I: Ubiquitous,0.189479991663193,0.0726225736595155,0.0711233847436431,0.17284353444795048
ENSG00000245534,RORA-AS1,IV: Basal,0.0629949979157982,0.0944416215314444,0.0711233847436431,0.17284353444795048
ENSG00000069667,RORA,I: Ubiquitous,0.4046477699041267,0.172226162295341,0.0711233847436431,0.17284353444795048
ENSG00000259481,ENSG00000259481,IV: Basal,0.0152667778240933,0.0841005426325786,0.0711233847436431,0.17284353444795048
ENSG00000129003,VPS13C,I: Ubiquitous,0.3743747394747811,0.1029721326983133,0.0711233847436431,0.17284353444795048
ENSG00000171914,TLN2,I: Ubiquitous,0.2113901625677365,0.1209535943925927,0.0711233847436431,0.17284353444795048
ENSG00000140416,TPM1,I: Ubiquitous,0.282800125052105,0.1366025415380309,0.0711233847436431,0.17284353444795048
ENSG00000103642,LACTB,I: Ubiquitous,0.0808409754064193,0.0663264344275724,0.0711233847436431,0.17284353444795048
ENSG00000185088,RPS27L,I: Ubiquitous,0.4624062109212172,0.1094229583951975,0.0711233847436431,0.17284353444795048
ENSG00000166128,RAB8B,IV: Basal,0.0584097540641934,0.0592443028595867,0.0711233847436431,0.17284353444795048
ENSG00000138613,APH1B,I: Ubiquitous,0.0938151313047103,0.0952164042565626,0.0711233847436431,0.17284353444795048
ENSG00000074410,CA12,II: Gradient,0.7181117132138392,0.1869133696684993,0.0711233847436431,0.17284353444795048
ENSG00000259459,LINC02568,IV: Basal,0.0289964568570237,0.082850403836866,0.0711233847436431,0.17284353444795048
ENSG00000140455,USP3,I: Ubiquitous,0.2173040850354314,0.0867484674549793,0.0711233847436431,0.17284353444795048
ENSG00000259248,USP3-AS1,IV: Basal,0.0297780325135473,0.106956474231998,0.0711233847436431,0.17284353444795048
ENSG00000197361,FBXL22,IV: Basal,0.0305856606919549,0.1480326642359737,0.0711233847436431,0.17284353444795048
ENSG00000103657,HERC1,I: Ubiquitous,0.2728741142142559,0.102413491068279,0.0711233847436431,0.17284353444795048
ENSG00000259589,ENSG00000259589,IV: Basal,0.0062786577740725,0.0724050048578524,0.0711233847436431,0.17284353444795048
ENSG00000166797,CIAO2A,I: Ubiquitous,0.2265527303042934,0.0357436518400814,0.0711233847436431,0.17284353444795048
ENSG00000028528,SNX1,I: Ubiquitous,0.1524072530220925,0.0500203968638124,0.0711233847436431,0.17284353444795048
ENSG00000166794,PPIB,I: Ubiquitous,0.5819612338474365,0.0790883154308992,0.0711233847436431,0.17284353444795048
ENSG00000169118,CSNK1G1,I: Ubiquitous,0.1344831179658191,0.0892864767009326,0.0711233847436431,0.17284353444795048
ENSG00000166803,PCLAF,III: Patchy,0.0263130471029595,0.173291604293707,0.0711233847436431,0.17284353444795048
ENSG00000103671,TRIP4,I: Ubiquitous,0.0719310129220508,0.0467724080546549,0.0711233847436431,0.17284353444795048
ENSG00000180357,ZNF609,I: Ubiquitous,0.1369320550229262,0.1127206719546315,0.0711233847436431,0.17284353444795048
ENSG00000180304,OAZ2,I: Ubiquitous,0.1345612755314714,0.0516830889568602,0.0711233847436431,0.17284353444795048
ENSG00000166831,RBPMS2,IV: Basal,0.0140423092955398,0.088233060213273,0.0711233847436431,0.17284353444795048
ENSG00000241839,PLEKHO2,IV: Basal,0.0140423092955398,0.1307248090232279,0.0711233847436431,0.17284353444795048
ENSG00000166839,ANKDD1A,IV: Basal,0.0052365568987077,0.0870337944461549,0.0711233847436431,0.17284353444795048
ENSG00000274383,ENSG00000274383,IV: Basal,0.0260264693622342,0.1045689268748479,0.0711233847436431,0.17284353444795048
ENSG00000090487,SPG21,I: Ubiquitous,0.1862494789495623,0.0302750763599223,0.0711233847436431,0.17284353444795048
ENSG00000103707,MTFMT,IV: Basal,0.0667205085452271,0.0421336394014346,0.0711233847436431,0.17284353444795048
ENSG00000186198,SLC51B,III: Patchy,0.0058878699458107,0.1882108722600096,0.0711233847436431,0.17284353444795048
ENSG00000246922,UBAP1L,IV: Basal,0.0227699041267194,0.0984580014315819,0.0711233847436431,0.17284353444795048
ENSG00000090470,PDCD7,I: Ubiquitous,0.0794862442684451,0.0695020624136224,0.0711233847436431,0.17284353444795048
ENSG00000166855,CLPX,I: Ubiquitous,0.1687421842434347,0.0417026082962595,0.0711233847436431,0.17284353444795048
ENSG00000138617,PARP16,IV: Basal,0.0257398916215089,0.0610677662551512,0.0711233847436431,0.17284353444795048
ENSG00000103742,IGDCC4,III: Patchy,0.0050541892455189,0.1977020337087727,0.0711233847436431,0.17284353444795048
ENSG00000074603,DPP8,I: Ubiquitous,0.1510785744060025,0.0608603949093433,0.0711233847436431,0.17284353444795048
ENSG00000074696,HACD3,I: Ubiquitous,0.3856815339724885,0.0533116631768629,0.0711233847436431,0.17284353444795048
ENSG00000138614,INTS14,I: Ubiquitous,0.0793820341809087,0.0759611782771113,0.0711233847436431,0.17284353444795048
ENSG00000074621,SLC24A1,IV: Basal,0.035431429762401,0.084172335336448,0.0711233847436431,0.17284353444795048
ENSG00000174485,DENND4A,I: Ubiquitous,0.1717642767819925,0.0957131408715648,0.0711233847436431,0.17284353444795048
ENSG00000103769,RAB11A,I: Ubiquitous,0.37677157148812,0.0473022362460914,0.0711233847436431,0.17284353444795048
ENSG00000261544,ENSG00000261544,IV: Basal,0.0051062942892872,0.1294521917621983,0.0711233847436431,0.17284353444795048
ENSG00000157890,MEGF11,III: Patchy,0.0125833680700291,0.1930871454361218,0.0711233847436431,0.17284353444795048
ENSG00000166938,DIS3L,IV: Basal,0.0633597332221759,0.0560170287764172,0.0711233847436431,0.17284353444795048
ENSG00000075131,TIPIN,IV: Basal,0.0414235097957482,0.0558851702478703,0.0711233847436431,0.17284353444795048
ENSG00000169032,MAP2K1,I: Ubiquitous,0.1343789078782826,0.0576111012476146,0.0711233847436431,0.17284353444795048
ENSG00000261351,ENSG00000261351,IV: Basal,0.0136775739891621,0.0772397585424976,0.0711233847436431,0.17284353444795048
ENSG00000174446,SNAPC5,I: Ubiquitous,0.0971238015839933,0.088297544961931,0.0711233847436431,0.17284353444795048
ENSG00000174444,RPL4,I: Ubiquitous,0.58362859524802,0.1115416296431563,0.0711233847436431,0.17284353444795048
ENSG00000174442,ZWILCH,IV: Basal,0.0355095873280533,0.0647402320073255,0.0711233847436431,0.17284353444795048
ENSG00000137834,SMAD6,IV: Basal,0.0398603584827011,0.0781291170063873,0.0711233847436431,0.17284353444795048
ENSG00000259347,ENSG00000259347,IV: Basal,0.0059920800333472,0.1189143410877693,0.0711233847436431,0.17284353444795048
ENSG00000166949,SMAD3,I: Ubiquitous,0.1082221759066277,0.1009707396715778,0.0711233847436431,0.17284353444795048
ENSG00000103591,AAGAB,I: Ubiquitous,0.1165850354314297,0.0586810844042407,0.0711233847436431,0.17284353444795048
ENSG00000103599,IQCH,I: Ubiquitous,0.0830293872446852,0.0877524571473245,0.0711233847436431,0.17284353444795048
ENSG00000259673,IQCH-AS1,I: Ubiquitous,0.1211181742392663,0.0652098226080185,0.0711233847436431,0.17284353444795048
ENSG00000189227,C15orf61,I: Ubiquitous,0.1534233013755731,0.0656136286264712,0.0711233847436431,0.17284353444795048
ENSG00000270964,MAP2K5-DT,IV: Basal,0.0091704877032096,0.089273353879128,0.0711233847436431,0.17284353444795048
ENSG00000137764,MAP2K5,I: Ubiquitous,0.1309660275114631,0.1184809632173237,0.0711233847436431,0.17284353444795048
ENSG00000033800,PIAS1,I: Ubiquitous,0.2427834514380992,0.0995806550283124,0.0711233847436431,0.17284353444795048
ENSG00000129007,CALML4,IV: Basal,0.0272509378907878,0.0720302499754521,0.0711233847436431,0.17284353444795048
ENSG00000128973,CLN6,IV: Basal,0.0610931638182576,0.0849898191233286,0.0711233847436431,0.17284353444795048
ENSG00000260657,ENSG00000260657,IV: Basal,0.0053147144643601,0.1606735061955369,0.0711233847436431,0.17284353444795048
ENSG00000169018,FEM1B,I: Ubiquitous,0.1184868695289704,0.0634441234352639,0.0711233847436431,0.17284353444795048
ENSG00000140350,ANP32A,I: Ubiquitous,0.2011775739891621,0.0284329680662187,0.0711233847436431,0.17284353444795048
ENSG00000258484,SPESP1,IV: Basal,0.0385837849103793,0.0825151127663598,0.0711233847436431,0.17284353444795048
ENSG00000255346,NOX5_ENSG00000255346,IV: Basal,0.0058618174239266,0.102426985924865,0.0711233847436431,0.17284353444795048
ENSG00000212766,EWSAT1,IV: Basal,0.0076073363901625,0.0865427714796086,0.0711233847436431,0.17284353444795048
ENSG00000138604,GLCE,I: Ubiquitous,0.1162724051688203,0.0741873858803193,0.0711233847436431,0.17284353444795048
ENSG00000261634,PAQR5-DT,IV: Basal,0.0424395581492288,0.0815735397989105,0.0711233847436431,0.17284353444795048
ENSG00000259504,ENSG00000259504,IV: Basal,0.0150844101709045,0.0576098786716425,0.0711233847436431,0.17284353444795048
ENSG00000137819,PAQR5,I: Ubiquitous,0.341783034597749,0.0737168745157479,0.0711233847436431,0.17284353444795048
ENSG00000137807,KIF23,IV: Basal,0.0654960400166736,0.1216826109491131,0.0711233847436431,0.17284353444795048
ENSG00000137818,RPLP1,II: Gradient,0.9201490204251772,0.1900624206388955,0.0711233847436431,0.17284353444795048
ENSG00000245750,DRAIC,IV: Basal,0.0064610254272613,0.0996134928735958,0.0711233847436431,0.17284353444795048
ENSG00000140332,TLE3,I: Ubiquitous,0.0911056690287619,0.0675025333432734,0.0711233847436431,0.17284353444795048
ENSG00000137831,UACA,I: Ubiquitous,0.1647040433513964,0.1121094038552318,0.0711233847436431,0.17284353444795048
ENSG00000166173,LARP6,I: Ubiquitous,0.1251302626094206,0.0670719021712203,0.0711233847436431,0.17284353444795048
ENSG00000137821,LRRC49,IV: Basal,0.0707325969153814,0.0573989918698135,0.0711233847436431,0.17284353444795048
ENSG00000129028,THAP10,IV: Basal,0.0192267611504793,0.0846628712004456,0.0711233847436431,0.17284353444795048
ENSG00000187720,THSD4,I: Ubiquitous,0.2189453939141309,0.079656336662481,0.0711233847436431,0.17284353444795048
ENSG00000259964,THSD4-AS1,IV: Basal,0.0061483951646519,0.1019568244314541,0.0711233847436431,0.17284353444795048
ENSG00000066933,MYO9A,I: Ubiquitous,0.4944247603167986,0.1488670020437203,0.0711233847436431,0.17284353444795048
ENSG00000261632,ENSG00000261632,IV: Basal,0.0123488953730721,0.1038567420943599,0.0711233847436431,0.17284353444795048
ENSG00000166192,SENP8,IV: Basal,0.0478845352230095,0.06770444828051,0.0711233847436431,0.17284353444795048
ENSG00000175318,GRAMD2A,IV: Basal,0.0146415172988745,0.0583660783669918,0.0711233847436431,0.17284353444795048
ENSG00000067225,PKM,I: Ubiquitous,0.7159493538974573,0.1121710451392557,0.0711233847436431,0.17284353444795048
ENSG00000137817,PARP6,I: Ubiquitous,0.0843320133388912,0.0745623283428969,0.0711233847436431,0.17284353444795048
ENSG00000261460,ENSG00000261460,IV: Basal,0.0175072947061275,0.1050115178630625,0.0711233847436431,0.17284353444795048
ENSG00000140488,CELF6,I: Ubiquitous,0.0845925385577323,0.1034298870922822,0.0711233847436431,0.17284353444795048
ENSG00000213614,HEXA,I: Ubiquitous,0.2967121717382243,0.0697766423852649,0.0711233847436431,0.17284353444795048
ENSG00000260339,HEXA-AS1,IV: Basal,0.0054970821175489,0.0616601146662974,0.0711233847436431,0.17284353444795048
ENSG00000261423,TMEM202-AS1,IV: Basal,0.0106294289287203,0.0946689390893051,0.0711233847436431,0.17284353444795048
ENSG00000166233,ARIH1,I: Ubiquitous,0.2522926219258024,0.1016837461486999,0.0711233847436431,0.17284353444795048
ENSG00000140463,BBS4,I: Ubiquitous,0.1095769070446019,0.0615765345183108,0.0711233847436431,0.17284353444795048
ENSG00000159322,ADPGK,I: Ubiquitous,0.077245727386411,0.0748400696110368,0.0711233847436431,0.17284353444795048
ENSG00000067141,NEO1,I: Ubiquitous,0.1451125468945394,0.0845267536996757,0.0711233847436431,0.17284353444795048
ENSG00000156642,NPTN,I: Ubiquitous,0.3654647769904127,0.0475664228052962,0.0711233847436431,0.17284353444795048
ENSG00000281183,NPTN-IT1,IV: Basal,0.0094049604001667,0.1006121626417977,0.0711233847436431,0.17284353444795048
