gene,gene_name,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value,archetype,c_cut_used,s_cut_used,q_value
ENSG00000124126,PREX1,38384,detect_continuous,1e-06,0.0152928303459774,0.0915584400726205,-1,-0.035138418871608,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000124198,ARFGEF2,38384,detect_continuous,1e-06,0.2475510629428928,0.0714649004956273,-1,-0.0227502102690663,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124207,CSE1L,38384,detect_continuous,1e-06,0.143705710712797,0.0520482362585452,-1,-0.0312504609809512,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124214,STAU1,38384,detect_continuous,1e-06,0.2197269695706544,0.0501126361216983,-1,-0.0417424210514985,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124228,DDX27,38384,detect_continuous,1e-06,0.0973061692371821,0.0717724365458838,1,0.0494626819825744,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124201,ZNFX1,38384,detect_continuous,1e-06,0.0486661108795331,0.0579731367556529,1,0.0134153122390066,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000177410,ZFAS1,38384,detect_continuous,1e-06,0.33318570237599,0.0859566241639689,-1,-0.036621733179394,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000158470,B4GALT5,38384,detect_continuous,1e-06,0.1550385577323885,0.1037395011129256,-1,-0.0697222401816713,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000197818,SLC9A8,38384,detect_continuous,1e-06,0.0833420175072947,0.0794952269393771,1,0.0065127670372059,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000158480,SPATA2,38384,detect_continuous,1e-06,0.0274593580658607,0.0840553847950433,1,0.0739858457017486,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000124226,RNF114,38384,detect_continuous,1e-06,0.1341183826594414,0.0404313249818037,1,0.0178717604770991,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000244687,UBE2V1,38384,detect_continuous,1e-06,0.2699822842851188,0.0270184646302754,-1,-0.0151875721217443,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000240849,PEDS1,38384,detect_continuous,1e-06,0.0450448103376406,0.0710111260846248,1,0.0428616170107446,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000231742,LINC01273,38384,detect_continuous,1e-06,0.0073207586494372,0.071271593392065,1,0.0042512101271401,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000172216,CEBPB,38384,detect_continuous,1e-06,0.0745362651104627,0.1233454183609855,1,0.0885513157542956,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000196396,PTPN1,38384,detect_continuous,1e-06,0.1276313047102959,0.0525560501074698,1,0.0113085131872416,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000042062,RIPOR3,38384,detect_continuous,1e-06,0.0459566486035848,0.1736046122632366,-1,-0.1528975976128787,1.0,1.0,,,III: Patchy,0.0711233847436431,0.17284353444795048,
ENSG00000124171,PARD6B,38384,detect_continuous,1e-06,0.3289912463526469,0.0819996833938607,-1,-0.0760622916578429,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124243,BCAS4,38384,detect_continuous,1e-06,0.0608847436431846,0.0608906905958792,1,0.0552660296728534,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101126,ADNP,38384,detect_continuous,1e-06,0.2878803668195081,0.0875240853404664,-1,-0.0558345427599685,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000259456,ADNP-AS1,38384,detect_continuous,1e-06,0.0207638599416423,0.0776038061908978,1,0.0667627904873736,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000000419,DPM1,38384,detect_continuous,1e-06,0.1548040850354314,0.0418327713100336,1,0.0067352783401767,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124217,MOCS3,38384,detect_continuous,1e-06,0.0168299291371404,0.074153560740115,1,0.0538875484571009,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101096,NFATC2,38384,detect_continuous,1e-06,0.0358482701125469,0.0730013129791092,1,0.0198161548427971,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000054793,ATP9A,38384,detect_continuous,1e-06,0.1097853272196748,0.068137307474825,1,0.0055825293407317,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000020256,ZFP64,38384,detect_continuous,1e-06,0.0422311379741559,0.0767354878850912,1,0.0010249216348982,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000182463,TSHZ2,38384,detect_continuous,1e-06,0.0075552313463943,0.1391404836798709,-1,-0.0879422187715361,1.0,0.9305555555555556,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000171940,ZNF217,38384,detect_continuous,1e-06,0.0932159233013755,0.062506932971195,1,0.0407876981567873,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000064787,BCAS1,38384,detect_continuous,1e-06,0.0221446436015006,0.1108378050264158,-1,-0.0317536361195523,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000236352,ENSG00000236352,38384,detect_continuous,1e-06,0.0121665277198832,0.1467231008233657,1,0.123484888593207,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000019186,CYP24A1,38384,detect_continuous,1e-06,0.0052105043768236,0.1511665245447402,-1,-0.0729850052575282,1.0,0.6944444444444444,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101132,PFDN4,38384,detect_continuous,1e-06,0.1231502709462275,0.0533665215738329,1,0.0145700178098061,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000101134,DOK5,38384,detect_continuous,1e-06,0.1006929970821175,0.0689735097236942,1,0.0405356743382636,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124098,FAM210B,38384,detect_continuous,1e-06,0.1244268445185493,0.0770374377153869,1,0.0671881685433433,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000087586,AURKA,38384,detect_continuous,1e-06,0.010785744060025,0.1469645740012411,-1,-0.0093059875255955,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101138,CSTF1,38384,detect_continuous,1e-06,0.0654960400166736,0.068238847338945,1,0.0533015086871501,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000022277,RTF2,38384,detect_continuous,1e-06,0.2250937890787828,0.0372493132851754,-1,-0.0041557046084336,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000101146,RAE1,38384,detect_continuous,1e-06,0.0724260108378491,0.0613760238808671,1,0.0475040828522791,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000132819,RBM38,38384,detect_continuous,1e-06,0.0430387661525635,0.1283078382458795,1,0.1152843189290818,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000124253,PCK1,38384,detect_continuous,1e-06,0.1811952897040433,0.2142293522864885,1,0.1961456793689777,1.0,1.0,,0.009900990099009901,II: Gradient,0.0711233847436431,0.17284353444795048,0.009900990099009901
ENSG00000124225,PMEPA1,38384,detect_continuous,1e-06,0.099703001250521,0.1803434778398758,1,0.1743641731186639,1.0,1.0,,,II: Gradient,0.0711233847436431,0.17284353444795048,
ENSG00000124209,RAB22A,38384,detect_continuous,1e-06,0.1485775323051271,0.042199299584016,-1,-0.0042684505253084,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124164,VAPB,38384,detect_continuous,1e-06,0.1487859524802,0.0477739335152715,-1,-0.0016122327207284,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000231290,APCDD1L-DT,38384,detect_continuous,1e-06,0.0058097123801583,0.1240763637737067,-1,-0.031179386995757,1.0,0.7916666666666666,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000124222,STX16,38384,detect_continuous,1e-06,0.2335608586911213,0.0946477145999172,-1,-0.0373619322960706,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000215440,NPEPL1,38384,detect_continuous,1e-06,0.1758805752396832,0.0608033209889664,1,0.0043561118721345,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000087460,GNAS,38384,detect_continuous,1e-06,0.8005418924551897,0.1456226908051674,1,0.0513854552385705,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000225806,ENSG00000225806,38384,detect_continuous,1e-06,0.0094310129220508,0.1085177925419477,1,0.0784125804831874,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101158,NELFCD,38384,detect_continuous,1e-06,0.1415433513964151,0.0402270960256896,1,0.0171218157733522,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000101160,CTSZ,38384,detect_continuous,1e-06,0.1951594414339308,0.0563377957101418,-1,-0.0043656900700383,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000124172,ATP5F1E,38384,detect_continuous,1e-06,0.8469935389745727,0.1777780015051049,-1,-0.0187822671460374,1.0,1.0,,,II: Gradient,0.0711233847436431,0.17284353444795048,
ENSG00000101166,PRELID3B,38384,detect_continuous,1e-06,0.1166631929970821,0.0674091477340508,1,0.0481469576554517,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000087495,PHACTR3,38384,detect_continuous,1e-06,0.0290485619007919,0.0710104554146939,1,0.0288786028932626,1.0,0.6388888888888888,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000196074,SYCP2,38384,detect_continuous,1e-06,0.0283711963318049,0.0843318727196846,-1,-0.0359795748353018,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000196227,FAM217B,38384,detect_continuous,1e-06,0.0597905377240516,0.0746629852748517,1,0.0636629853118685,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000132825,PPP1R3D,38384,detect_continuous,1e-06,0.0234733222175906,0.0846153653863546,1,0.0735108381840736,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000228340,MIR646HG,38384,detect_continuous,1e-06,0.0754741558982909,0.1108420536637979,1,0.0698942768702229,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000130699,TAF4,38384,detect_continuous,1e-06,0.0556742392663609,0.0543663826900911,1,0.0218984402744882,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000149657,LSM14B,38384,detect_continuous,1e-06,0.0450448103376406,0.0879039696806683,1,0.0772107433841464,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101182,PSMA7,38384,detect_continuous,1e-06,0.3875833680700292,0.1163992777232868,-1,-0.0322761849699698,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000184402,SS18L1,38384,detect_continuous,1e-06,0.073077323884952,0.0820721035507557,1,0.0617352950005029,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000101181,MTG2,38384,detect_continuous,1e-06,0.0883180491871613,0.0551157513095611,1,0.033565856736719,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000130703,OSBPL2,38384,detect_continuous,1e-06,0.1258336807002918,0.0692002742424998,1,0.0275315724530736,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000130706,ADRM1,38384,detect_continuous,1e-06,0.1781731971654856,0.0515490085273681,-1,-0.020429290184872,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000226332,ENSG00000226332,38384,detect_continuous,1e-06,0.021805960817007,0.1034496787333124,1,0.0115502616229256,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000130702,LAMA5,38384,detect_continuous,1e-06,0.1478741142142559,0.0822399078690572,1,0.008792452379231,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000273619,ENSG00000273619,38384,detect_continuous,1e-06,0.0366558982909545,0.0980461827076441,1,0.0793904361995749,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000171858,RPS21,38384,detect_continuous,1e-06,0.827245727386411,0.1345152328543346,1,0.0121153441898919,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000149679,CABLES2,38384,detect_continuous,1e-06,0.0099260108378491,0.0802093564937873,1,0.0476995232717706,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101187,SLCO4A1,38384,detect_continuous,1e-06,0.0277980408503543,0.1158993855441695,1,0.0047843445350509,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000228705,LINC00659,38384,detect_continuous,1e-06,0.027954355981659,0.0754457236721816,1,0.0235643556469915,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101189,MRGBP,38384,detect_continuous,1e-06,0.0496821592330137,0.0588712369099346,1,0.0326908017382811,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000060491,OGFR,38384,detect_continuous,1e-06,0.0701073363901625,0.0577310216220393,1,0.0414767334422242,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000092758,COL9A3,38384,detect_continuous,1e-06,0.0062265527303042,0.0748417049574377,-1,-0.0143424333355192,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101190,TCFL5,38384,detect_continuous,1e-06,0.0412671946644435,0.0760830280582156,1,0.0699218350716884,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101191,DIDO1,38384,detect_continuous,1e-06,0.1516256773655689,0.0553748158869787,-1,-0.0055256580430245,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000273759,ENSG00000273759,38384,detect_continuous,1e-06,0.0120623176323468,0.0966786400213623,1,0.0740599946494382,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101193,GID8,38384,detect_continuous,1e-06,0.1428199249687369,0.050940635818501,1,0.0381986097655679,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000149658,YTHDF1,38384,detect_continuous,1e-06,0.098817215506461,0.0751681753605773,1,0.0587115270582358,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000101198,NKAIN4,38384,detect_continuous,1e-06,0.0088578574406002,0.1600395780812472,-1,-0.0132170201515528,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101199,ARFGAP1,38384,detect_continuous,1e-06,0.090454355981659,0.0679848136283894,1,0.0329736409269403,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000125534,PPDPF,38384,detect_continuous,1e-06,0.6746821592330138,0.1672488939385543,1,0.0602438599540468,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000130589,HELZ2,38384,detect_continuous,1e-06,0.0087275948311796,0.1021188204468371,-1,-0.0128056276487268,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101216,GMEB2,38384,detect_continuous,1e-06,0.0261567319716548,0.0580036851451375,1,0.0313192163543025,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000232442,MHENCR,38384,detect_continuous,1e-06,0.0632294706127553,0.0837553988752381,1,0.0641987340770268,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000197457,STMN3,38384,detect_continuous,1e-06,0.0389745727386411,0.1085143003341881,1,0.0898342439418722,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000258366,RTEL1,38384,detect_continuous,1e-06,0.0181586077532305,0.0728313163838693,-1,-0.0117838839700256,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000243509,TNFRSF6B,38384,detect_continuous,1e-06,0.0202167569820758,0.1021104481876215,-1,-0.0341737371164551,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101246,ARFRP1,38384,detect_continuous,1e-06,0.1141360983743226,0.0382473734642825,1,0.0245840183816439,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000197114,ZGPAT,38384,detect_continuous,1e-06,0.0519747811588161,0.0467082636032792,1,0.0369125602702679,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000203896,LIME1,38384,detect_continuous,1e-06,0.0548405585660691,0.0564202500624644,-1,-0.0074330110148542,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000125520,SLC2A4RG,38384,detect_continuous,1e-06,0.289391413088787,0.0362244537874352,-1,-0.0271569436850162,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000130584,ZBTB46,38384,detect_continuous,1e-06,0.0199301792413505,0.1058321306205795,1,0.0272415164119341,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000229299,ZBTB46-AS2,38384,detect_continuous,1e-06,0.0065652355147978,0.1126140234960701,1,0.0840738274580841,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000268858,ENSG00000268858,38384,detect_continuous,1e-06,0.019148603584827,0.0836624038864047,1,0.0650786404964401,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101150,TPD52L2,38384,detect_continuous,1e-06,0.1195289704043351,0.054543685023274,1,0.0304610680424265,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000101152,DNAJC5,38384,detect_continuous,1e-06,0.12588578574406,0.0561378294859543,1,0.0364192080904704,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000198276,UCKL1,38384,detect_continuous,1e-06,0.1108013755731554,0.0630966828343712,1,0.0325336758990009,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000196700,ZNF512B,38384,detect_continuous,1e-06,0.048640058357649,0.0703224114091809,1,0.0410865280395733,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000130590,SAMD10,38384,detect_continuous,1e-06,0.0286838265944143,0.0528792825665181,1,0.0424667086988398,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000101161,PRPF6,38384,detect_continuous,1e-06,0.1815079199666527,0.0283369119793659,1,0.0104869884351878,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000196421,C20orf204,38384,detect_continuous,1e-06,0.0058878699458107,0.0868898866495452,1,0.009917969164445,1.0,0.9861111111111112,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000203883,SOX18,38384,detect_continuous,1e-06,0.005731554814506,0.1551472339747464,-1,-0.1006247161171873,1.0,0.9583333333333334,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000171703,TCEA2,38384,detect_continuous,1e-06,0.1640266777824093,0.0324552839772741,1,0.0135879224581449,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000171700,RGS19,38384,detect_continuous,1e-06,0.011020216756982,0.0974940159046248,-1,-0.0322729589951176,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000203880,PCMTD2,38384,detect_continuous,1e-06,0.195211546477699,0.059899391078782,1,0.0028774612400264,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000280071,ENSG00000280071,38384,detect_continuous,1e-06,0.1421425593997499,0.0564871170975469,1,0.0408983064838349,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000275464,ENSG00000275464,38384,detect_continuous,1e-06,0.0068518132555231,0.0955902049442696,1,0.0373583937485668,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000280433,ENSG00000280433,38384,detect_continuous,1e-06,0.0254272613588995,0.1153985532146146,1,0.1068682809531335,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000275895,ENSG00000275895,38384,detect_continuous,1e-06,0.0063307628178407,0.1125413462555593,1,0.0843854323822519,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000280145,ENSG00000280145,38384,detect_continuous,1e-06,0.0140162567736556,0.0627921449573079,1,0.0221462660238919,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000280164,ENSG00000280164,38384,detect_continuous,1e-06,0.0109420591913297,0.089354289937569,1,0.0115430405688214,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000278932,ENSG00000278932,38384,detect_continuous,1e-06,0.011671529804085,0.0792424238467867,1,0.0359676777070909,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000224905,ENSG00000224905,38384,detect_continuous,1e-06,0.0142767819924968,0.1538302683825015,-1,-0.110190491658974,1.0,0.6666666666666666,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000185272,RBM11,38384,detect_continuous,1e-06,0.0277980408503543,0.084004232438648,1,0.0769299570395771,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000155304,HSPA13,38384,detect_continuous,1e-06,0.0878751563151313,0.0779810198752443,1,0.0588674385491162,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000281903,LINC02246,38384,detect_continuous,1e-06,0.0224833263859941,0.0995614301611429,1,0.0034798861049529,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000180530,NRIP1,38384,detect_continuous,1e-06,0.2907461442267611,0.1068324766442397,-1,-0.0774775179164015,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000155313,USP25,38384,detect_continuous,1e-06,0.3152355147978324,0.1199875824157535,-1,-0.0847911354637913,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000215386,MIR99AHG,38384,detect_continuous,1e-06,0.408243017924135,0.1590501421352996,-1,-0.0885547636933922,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000154639,CXADR,38384,detect_continuous,1e-06,0.1708784910379324,0.0682486534767465,-1,-0.003772844586164,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000154640,BTG3,38384,detect_continuous,1e-06,0.0989735306377657,0.0939011133858924,1,0.0649485706275831,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000154642,C21orf91,38384,detect_continuous,1e-06,0.0475197999166319,0.0608432391348894,1,0.0172310534933155,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000154645,CHODL,38384,detect_continuous,1e-06,0.0522092538557732,0.1141422263923389,1,0.0204628880122432,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000234883,MIR155HG,38384,detect_continuous,1e-06,0.0099520633597332,0.1349730487043434,1,0.0879640202287625,1.0,0.9583333333333334,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000154719,MRPL39,38384,detect_continuous,1e-06,0.1056169237182159,0.0581337813844263,1,0.0298867855495815,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000154721,JAM2,38384,detect_continuous,1e-06,0.0083889120466861,0.1190068061963239,-1,-0.083131047154504,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000154723,ATP5PF,38384,detect_continuous,1e-06,0.7497394747811588,0.2260274167704559,1,0.0739208466267175,1.0,1.0,,0.009900990099009901,II: Gradient,0.0711233847436431,0.17284353444795048,0.009900990099009901
ENSG00000154727,GABPA,38384,detect_continuous,1e-06,0.0827949145477282,0.0665279081615432,1,0.0427156408729217,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000142192,APP,38384,detect_continuous,1e-06,0.8093476448520217,0.0843505967542831,-1,-0.0395416627525487,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000233783,ENSG00000233783,38384,detect_continuous,1e-06,0.0115933722384326,0.1378204548949084,-1,-0.0738277632760176,1.0,0.8472222222222222,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000273492,APP-DT,38384,detect_continuous,1e-06,0.0153709879116298,0.0743369871436441,1,0.0223974355324249,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000166265,CYYR1,38384,detect_continuous,1e-06,0.0494216340141725,0.0766273110042214,1,0.0309790747974276,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000154734,ADAMTS1,38384,detect_continuous,1e-06,0.0651834097540642,0.1189459740405324,1,0.025039963188194,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000154736,ADAMTS5,38384,detect_continuous,1e-06,0.0190964985410587,0.1291640615187112,1,0.1061068061512438,1.0,0.9305555555555556,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000225298,LINC00113,38384,detect_continuous,1e-06,0.0782878282617757,0.1109462677125841,1,0.0672700459781085,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000232079,LINC01697,38384,detect_continuous,1e-06,0.0063307628178407,0.144133066838231,-1,-0.0261817278567584,1.0,0.8611111111111112,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000236532,LINC01695,38384,detect_continuous,1e-06,0.0125312630262609,0.1268164303014073,1,0.0457913516285647,1.0,0.8333333333333334,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000232855,ENSG00000232855,38384,detect_continuous,1e-06,0.034337223843268,0.1074736653684532,1,0.021301998059664,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000156239,N6AMT1,38384,detect_continuous,1e-06,0.0519747811588161,0.079828717005137,1,0.0536726463812952,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
