gene,archetype,coverage_expr,spatial_score,c_cut_used,s_cut_used
SECISBP2L,I: Ubiquitous,0.2054605932222207,0.0761356082136859,0.0597574352620383,0.2120822446921291
COPS2,I: Ubiquitous,0.1870972612655821,0.0269223973374939,0.0597574352620383,0.2120822446921291
GALK2,I: Ubiquitous,0.1166149295887235,0.1208444948097805,0.0597574352620383,0.2120822446921291
FAM227B,I: Ubiquitous,0.0813893070784316,0.1358452828199883,0.0597574352620383,0.2120822446921291
ENSG00000275580,IV: Basal,0.0061551579424186,0.1027968442483071,0.0597574352620383,0.2120822446921291
FGF7,IV: Basal,0.0324855558072094,0.1841049450812435,0.0597574352620383,0.2120822446921291
DTWD1,I: Ubiquitous,0.1408181119741359,0.0800901181455745,0.0597574352620383,0.2120822446921291
ATP8B4,IV: Basal,0.0248737659707696,0.1523726482142934,0.0597574352620383,0.2120822446921291
SLC27A2,I: Ubiquitous,0.0742793446932857,0.198899156946595,0.0597574352620383,0.2120822446921291
GABPB1,IV: Basal,0.0430861055969304,0.0751243697261783,0.0597574352620383,0.2120822446921291
GABPB1-IT1,I: Ubiquitous,0.0949786168214338,0.0595165182724711,0.0597574352620383,0.2120822446921291
GABPB1-AS1,I: Ubiquitous,0.1408669624339963,0.0953179691939014,0.0597574352620383,0.2120822446921291
USP8,I: Ubiquitous,0.210594332458466,0.0397232514174744,0.0597574352620383,0.2120822446921291
TRPM7,I: Ubiquitous,0.2099592764802799,0.0973555005283222,0.0597574352620383,0.2120822446921291
SPPL2A,I: Ubiquitous,0.2823600989443859,0.0473698922184203,0.0597574352620383,0.2120822446921291
ENSG00000273674,IV: Basal,0.0081358220422156,0.1367679588345065,0.0597574352620383,0.2120822446921291
AP4E1,IV: Basal,0.0471273709126598,0.099129270653954,0.0597574352620383,0.2120822446921291
TNFAIP8L3,IV: Basal,0.005120416383556,0.1736460006924871,0.0597574352620383,0.2120822446921291
DMXL2,I: Ubiquitous,0.1069736251926262,0.1576632733155178,0.0597574352620383,0.2120822446921291
LYSMD2,I: Ubiquitous,0.1068626014202161,0.074695592124935,0.0597574352620383,0.2120822446921291
TMOD2,IV: Basal,0.0281067782233531,0.079362176529537,0.0597574352620383,0.2120822446921291
TMOD3,I: Ubiquitous,0.2096262051630495,0.0598645668718992,0.0597574352620383,0.2120822446921291
LEO1,IV: Basal,0.0519013931262962,0.0465292825161263,0.0597574352620383,0.2120822446921291
MAPK6,I: Ubiquitous,0.0916834312563006,0.0974183948438217,0.0597574352620383,0.2120822446921291
BCL2L10,IV: Basal,0.0184077414656026,0.1464618909347298,0.0597574352620383,0.2120822446921291
GNB5,I: Ubiquitous,0.110877221030567,0.094690688984716,0.0597574352620383,0.2120822446921291
CERNA1,IV: Basal,0.0066658672955053,0.093176282423598,0.0597574352620383,0.2120822446921291
MYO5C,I: Ubiquitous,0.0843425394245415,0.1606648254080263,0.0597574352620383,0.2120822446921291
MYO5A,I: Ubiquitous,0.105801214155975,0.095093989154906,0.0597574352620383,0.2120822446921291
ARPP19,I: Ubiquitous,0.2730785115708976,0.0365131483073207,0.0597574352620383,0.2120822446921291
ATOSA,I: Ubiquitous,0.1372742331588039,0.1061268930727475,0.0597574352620383,0.2120822446921291
WDR72,I: Ubiquitous,0.2646584686713119,0.2072613390968916,0.0597574352620383,0.2120822446921291
UNC13C,III: Patchy,0.0271120052225582,0.2669696851193079,0.0597574352620383,0.2120822446921291
RSL24D1,I: Ubiquitous,0.350888412226826,0.0961716629879607,0.0597574352620383,0.2120822446921291
RAB27A,I: Ubiquitous,0.0837918615133872,0.098808222946878,0.0597574352620383,0.2120822446921291
ENSG00000276533,IV: Basal,0.0069056786439112,0.1012418149373143,0.0597574352620383,0.2120822446921291
PIGBOS1,I: Ubiquitous,0.0809496529396874,0.0595541738262532,0.0597574352620383,0.2120822446921291
PIGB,IV: Basal,0.0397820381300043,0.0936591124368586,0.0597574352620383,0.2120822446921291
CCPG1,I: Ubiquitous,0.2723590775256798,0.0771835779545612,0.0597574352620383,0.2120822446921291
PIERCE2,IV: Basal,0.0565111001567655,0.1315074814507177,0.0597574352620383,0.2120822446921291
DNAAF4,I: Ubiquitous,0.0747323216847191,0.1516746742940245,0.0597574352620383,0.2120822446921291
PYGO1,IV: Basal,0.0180480244429937,0.1772091388504096,0.0597574352620383,0.2120822446921291
PRTG,IV: Basal,0.048179876275108,0.167609465653026,0.0597574352620383,0.2120822446921291
NEDD4,I: Ubiquitous,0.0627772818715943,0.1640027455037623,0.0597574352620383,0.2120822446921291
RFX7,I: Ubiquitous,0.1026925485284909,0.1266619792965801,0.0597574352620383,0.2120822446921291
TEX9,I: Ubiquitous,0.0975543683413492,0.1589479951735178,0.0597574352620383,0.2120822446921291
MNS1,I: Ubiquitous,0.0703801898062413,0.170718900441672,0.0597574352620383,0.2120822446921291
ENSG00000260392,IV: Basal,0.0051870306470021,0.1762923865419577,0.0597574352620383,0.2120822446921291
ZNF280D,I: Ubiquitous,0.1762746639310409,0.0986427652873383,0.0597574352620383,0.2120822446921291
ENSG00000274667,IV: Basal,0.0052802906158266,0.1194624811156673,0.0597574352620383,0.2120822446921291
TCF12-DT,IV: Basal,0.0340043610137802,0.1213538856605543,0.0597574352620383,0.2120822446921291
LINC03065,IV: Basal,0.0052980544194122,0.1317210585217068,0.0597574352620383,0.2120822446921291
TCF12,I: Ubiquitous,0.270622665725185,0.1490119803134391,0.0597574352620383,0.2120822446921291
LINC00926,IV: Basal,0.0120260950274672,0.159282863638517,0.0597574352620383,0.2120822446921291
CGNL1,I: Ubiquitous,0.2750103252108341,0.1490619177224822,0.0597574352620383,0.2120822446921291
MYZAP,IV: Basal,0.0104495574592431,0.1772557539728059,0.0597574352620383,0.2120822446921291
GCOM1,IV: Basal,0.0054001962900296,0.1283650140370869,0.0597574352620383,0.2120822446921291
POLR2M,I: Ubiquitous,0.0681108638981778,0.0692002427121415,0.0597574352620383,0.2120822446921291
ALDH1A2,I: Ubiquitous,0.0853728400325077,0.1782046164310113,0.0597574352620383,0.2120822446921291
AQP9,IV: Basal,0.0056799761965031,0.1667555548220844,0.0597574352620383,0.2120822446921291
LIPC,IV: Basal,0.0476558440693321,0.1671243792776122,0.0597574352620383,0.2120822446921291
ADAM10,I: Ubiquitous,0.2653290522566692,0.1151363899337728,0.0597574352620383,0.2120822446921291
MINDY2,I: Ubiquitous,0.1990034506188465,0.1000134911728884,0.0597574352620383,0.2120822446921291
RNF111,I: Ubiquitous,0.1147586121140258,0.1160440836001851,0.0597574352620383,0.2120822446921291
SLTM,I: Ubiquitous,0.2665059042442168,0.0482718890700772,0.0597574352620383,0.2120822446921291
MYO1E,I: Ubiquitous,0.1375850997215524,0.1370340548035549,0.0597574352620383,0.2120822446921291
FAM81A,IV: Basal,0.0500051070935308,0.147224160559621,0.0597574352620383,0.2120822446921291
GCNT3,III: Patchy,0.0158497537492727,0.2228592810456886,0.0597574352620383,0.2120822446921291
GTF2A2,I: Ubiquitous,0.3000528473156672,0.0810825578996703,0.0597574352620383,0.2120822446921291
BNIP2,I: Ubiquitous,0.1531151050062839,0.0565809508700028,0.0597574352620383,0.2120822446921291
ANXA2,II: Gradient,0.3785155677533673,0.2332201391702913,0.0597574352620383,0.2120822446921291
ICE2,I: Ubiquitous,0.1406093872820048,0.0747984182915944,0.0597574352620383,0.2120822446921291
RORA-AS1,IV: Basal,0.0331961079506343,0.146273167219021,0.0597574352620383,0.2120822446921291
RORA,I: Ubiquitous,0.2976680566842972,0.1925978441012583,0.0597574352620383,0.2120822446921291
ENSG00000259481,III: Patchy,0.0090595398286681,0.2219214549329012,0.0597574352620383,0.2120822446921291
VPS13C,I: Ubiquitous,0.3277554990074475,0.0982925040205857,0.0597574352620383,0.2120822446921291
C2CD4A,IV: Basal,0.0050893297272812,0.2028606845384002,0.0597574352620383,0.2120822446921291
C2CD4B,III: Patchy,0.0079715068590486,0.2349743477593286,0.0597574352620383,0.2120822446921291
TLN2,I: Ubiquitous,0.1530795773991127,0.1830492230665148,0.0597574352620383,0.2120822446921291
TPM1,II: Gradient,0.372320441252881,0.2612038533239127,0.0597574352620383,0.2120822446921291
LACTB,I: Ubiquitous,0.0862565892608925,0.0955484620202433,0.0597574352620383,0.2120822446921291
RPS27L,I: Ubiquitous,0.5281800539131439,0.1309153822183973,0.0597574352620383,0.2120822446921291
RAB8B,I: Ubiquitous,0.1168014495263725,0.0804040149111781,0.0597574352620383,0.2120822446921291
APH1B,I: Ubiquitous,0.0801458408274379,0.0987196433918307,0.0597574352620383,0.2120822446921291
CA12,I: Ubiquitous,0.3851947579015619,0.1796660934848517,0.0597574352620383,0.2120822446921291
LINC02568,III: Patchy,0.0106360773968922,0.2174032514573453,0.0597574352620383,0.2120822446921291
USP3,I: Ubiquitous,0.1916669997379839,0.0798172445129849,0.0597574352620383,0.2120822446921291
USP3-AS1,IV: Basal,0.0254644124399916,0.0895310678529202,0.0597574352620383,0.2120822446921291
FBXL22,IV: Basal,0.0283066210136914,0.1332778420650795,0.0597574352620383,0.2120822446921291
HERC1,I: Ubiquitous,0.2100569774000009,0.1187002181768251,0.0597574352620383,0.2120822446921291
ENSG00000259589,IV: Basal,0.0052714087140338,0.158600733055075,0.0597574352620383,0.2120822446921291
DAPK2,IV: Basal,0.0104895260173108,0.0989057542870221,0.0597574352620383,0.2120822446921291
CIAO2A,I: Ubiquitous,0.2166207028248888,0.0707428015412954,0.0597574352620383,0.2120822446921291
SNX1,I: Ubiquitous,0.147515065925916,0.0464059926552396,0.0597574352620383,0.2120822446921291
PPIB,I: Ubiquitous,0.5400018651993765,0.1096328932796826,0.0597574352620383,0.2120822446921291
CSNK1G1,I: Ubiquitous,0.1102998974140342,0.116582778993867,0.0597574352620383,0.2120822446921291
PCLAF,IV: Basal,0.0141932790649133,0.0839678952528864,0.0597574352620383,0.2120822446921291
TRIP4,I: Ubiquitous,0.0760068745919876,0.0831491094523698,0.0597574352620383,0.2120822446921291
ZNF609,I: Ubiquitous,0.1113834894327573,0.1310704564818842,0.0597574352620383,0.2120822446921291
OAZ2,I: Ubiquitous,0.1350404348579117,0.0591282073454526,0.0597574352620383,0.2120822446921291
RBPMS2,IV: Basal,0.0222136363838225,0.1779364211595158,0.0597574352620383,0.2120822446921291
PLEKHO2,IV: Basal,0.0361626631494335,0.0875398430526034,0.0597574352620383,0.2120822446921291
ANKDD1A,IV: Basal,0.0089707208107399,0.0893152551231428,0.0597574352620383,0.2120822446921291
ENSG00000274383,IV: Basal,0.0176971893221776,0.1145401841556269,0.0597574352620383,0.2120822446921291
SPG21,I: Ubiquitous,0.1858271493092101,0.053385931885387,0.0597574352620383,0.2120822446921291
MTFMT,I: Ubiquitous,0.0620489659245837,0.081374089519739,0.0597574352620383,0.2120822446921291
SLC51B,IV: Basal,0.0226310857680846,0.1472325434141834,0.0597574352620383,0.2120822446921291
RASL12,IV: Basal,0.0057954409198097,0.1793983134454151,0.0597574352620383,0.2120822446921291
UBAP1L,IV: Basal,0.0157342890259662,0.10948772603337,0.0597574352620383,0.2120822446921291
PDCD7,I: Ubiquitous,0.0794397296349094,0.0578709815394729,0.0597574352620383,0.2120822446921291
CLPX,I: Ubiquitous,0.1234628758709815,0.0782934977370572,0.0597574352620383,0.2120822446921291
PARP16,IV: Basal,0.0222091954329261,0.0739288834651795,0.0597574352620383,0.2120822446921291
IGDCC3,IV: Basal,0.005098211629074,0.1089294916663014,0.0597574352620383,0.2120822446921291
IGDCC4,IV: Basal,0.0072920413718985,0.2117699838912863,0.0597574352620383,0.2120822446921291
DPP8,I: Ubiquitous,0.1354401204385883,0.0611488649221211,0.0597574352620383,0.2120822446921291
HACD3,I: Ubiquitous,0.3071095182900563,0.079105910674065,0.0597574352620383,0.2120822446921291
INTS14,I: Ubiquitous,0.067182705160829,0.084856046058285,0.0597574352620383,0.2120822446921291
SLC24A1,IV: Basal,0.025042522104833,0.1144853836542304,0.0597574352620383,0.2120822446921291
DENND4A,I: Ubiquitous,0.1417595935641739,0.1076781182268732,0.0597574352620383,0.2120822446921291
RAB11A,I: Ubiquitous,0.3408829498572234,0.0717045444958563,0.0597574352620383,0.2120822446921291
MEGF11,IV: Basal,0.0112311648170106,0.1688687057172234,0.0597574352620383,0.2120822446921291
DIS3L,IV: Basal,0.047611434560368,0.0790428068294371,0.0597574352620383,0.2120822446921291
TIPIN,IV: Basal,0.0337823134689599,0.0684734198468051,0.0597574352620383,0.2120822446921291
MAP2K1,I: Ubiquitous,0.1187687907734804,0.0637479080436933,0.0597574352620383,0.2120822446921291
ENSG00000261351,IV: Basal,0.0099743757133277,0.0643149647858672,0.0597574352620383,0.2120822446921291
SNAPC5,I: Ubiquitous,0.106938097585455,0.0519870654905752,0.0597574352620383,0.2120822446921291
RPL4,I: Ubiquitous,0.6043645665409878,0.1198619424588371,0.0597574352620383,0.2120822446921291
ZWILCH,IV: Basal,0.0266457053784356,0.0738970926955318,0.0597574352620383,0.2120822446921291
SMAD6,IV: Basal,0.0403105112866767,0.1631191943030594,0.0597574352620383,0.2120822446921291
ENSG00000259347,IV: Basal,0.0342885818711502,0.1790041803961709,0.0597574352620383,0.2120822446921291
SMAD3,I: Ubiquitous,0.1195326343276622,0.1000462761213998,0.0597574352620383,0.2120822446921291
AAGAB,I: Ubiquitous,0.0936330086998228,0.091548475283498,0.0597574352620383,0.2120822446921291
IQCH,IV: Basal,0.0472739222922412,0.1939731962884161,0.0597574352620383,0.2120822446921291
IQCH-AS1,I: Ubiquitous,0.0708420486994675,0.1325175166300588,0.0597574352620383,0.2120822446921291
C15orf61,I: Ubiquitous,0.138992881155713,0.0568657880609485,0.0597574352620383,0.2120822446921291
MAP2K5-DT,IV: Basal,0.0061906855495898,0.0891537903064091,0.0597574352620383,0.2120822446921291
MAP2K5,I: Ubiquitous,0.0982826842883598,0.1429389995081122,0.0597574352620383,0.2120822446921291
PIAS1,I: Ubiquitous,0.2214879850073497,0.125772150464679,0.0597574352620383,0.2120822446921291
CALML4,I: Ubiquitous,0.1041180937662372,0.1626971649237404,0.0597574352620383,0.2120822446921291
CLN6,IV: Basal,0.0560980917233998,0.1022287140673391,0.0597574352620383,0.2120822446921291
FEM1B,I: Ubiquitous,0.1040425976009983,0.085717006718661,0.0597574352620383,0.2120822446921291
ITGA11,IV: Basal,0.0053868734373404,0.1536942447602427,0.0597574352620383,0.2120822446921291
CORO2B,IV: Basal,0.0162183526736744,0.1424068941373336,0.0597574352620383,0.2120822446921291
ANP32A,I: Ubiquitous,0.2513578207365761,0.0719385242490081,0.0597574352620383,0.2120822446921291
SPESP1,IV: Basal,0.0295722920191671,0.1486689863999545,0.0597574352620383,0.2120822446921291
GLCE,I: Ubiquitous,0.1002455845845712,0.1383495223484155,0.0597574352620383,0.2120822446921291
PAQR5-DT,IV: Basal,0.020796973047869,0.1904164465809132,0.0597574352620383,0.2120822446921291
ENSG00000259504,III: Patchy,0.0123414025411121,0.2153564525166554,0.0597574352620383,0.2120822446921291
PAQR5,I: Ubiquitous,0.1615218250531803,0.1906901700800732,0.0597574352620383,0.2120822446921291
KIF23-AS1,IV: Basal,0.0059908427592516,0.1666901637022956,0.0597574352620383,0.2120822446921291
KIF23,IV: Basal,0.0221692268748584,0.1491164616987318,0.0597574352620383,0.2120822446921291
RPLP1,I: Ubiquitous,0.937533584691154,0.2083741270000731,0.0597574352620383,0.2120822446921291
DRAIC,IV: Basal,0.0161961479191924,0.1253718877395474,0.0597574352620383,0.2120822446921291
TLE3,I: Ubiquitous,0.0933576697442456,0.071787746165483,0.0597574352620383,0.2120822446921291
UACA,I: Ubiquitous,0.1906855495898781,0.1589719880429092,0.0597574352620383,0.2120822446921291
LARP6,I: Ubiquitous,0.1268690852085248,0.1497630818171761,0.0597574352620383,0.2120822446921291
LRRC49,IV: Basal,0.0530427175066725,0.1623281603467408,0.0597574352620383,0.2120822446921291
THAP10,IV: Basal,0.0151436425567442,0.111962616944802,0.0597574352620383,0.2120822446921291
THSD4,II: Gradient,0.1149140453954,0.2211126024707721,0.0597574352620383,0.2120822446921291
THSD4-AS1,IV: Basal,0.0052092354014841,0.1033701425574705,0.0597574352620383,0.2120822446921291
MYO9A,I: Ubiquitous,0.2916150406124959,0.1859950052054138,0.0597574352620383,0.2120822446921291
ENSG00000261632,IV: Basal,0.0065237568668203,0.1851238229313507,0.0597574352620383,0.2120822446921291
SENP8,IV: Basal,0.0282444477011417,0.1312805550092793,0.0597574352620383,0.2120822446921291
GRAMD2A,IV: Basal,0.0068967967421184,0.1673850479740743,0.0597574352620383,0.2120822446921291
PKM,I: Ubiquitous,0.5292547640300741,0.1241814797565841,0.0597574352620383,0.2120822446921291
PARP6,I: Ubiquitous,0.0664765939683005,0.1102565716719401,0.0597574352620383,0.2120822446921291
ENSG00000261460,IV: Basal,0.0096235405925116,0.1754522011807814,0.0597574352620383,0.2120822446921291
CELF6,IV: Basal,0.0312287667035265,0.1770271763159726,0.0597574352620383,0.2120822446921291
HEXA,I: Ubiquitous,0.2537426113679461,0.052988226035891,0.0597574352620383,0.2120822446921291
TMEM202-AS1,IV: Basal,0.0077983097740888,0.1116466485709491,0.0597574352620383,0.2120822446921291
ARIH1,I: Ubiquitous,0.2002602397225293,0.1025910815447218,0.0597574352620383,0.2120822446921291
BBS4,I: Ubiquitous,0.0780008615444739,0.1236509596330939,0.0597574352620383,0.2120822446921291
ADPGK,I: Ubiquitous,0.0763799144672857,0.0791554305916715,0.0597574352620383,0.2120822446921291
NEO1,I: Ubiquitous,0.1288497493083219,0.1717164701444902,0.0597574352620383,0.2120822446921291
NPTN,I: Ubiquitous,0.2907801418439716,0.0760138077235254,0.0597574352620383,0.2120822446921291
NPTN-IT1,IV: Basal,0.00811805823863,0.1422781038134779,0.0597574352620383,0.2120822446921291
CD276,IV: Basal,0.045675179969535,0.1549090304826041,0.0597574352620383,0.2120822446921291
INSYN1,IV: Basal,0.0182967176931924,0.2063455504966227,0.0597574352620383,0.2120822446921291
INSYN1-AS1,IV: Basal,0.0097345643649218,0.1783899434891047,0.0597574352620383,0.2120822446921291
LOXL1-AS1,IV: Basal,0.0245451356044356,0.1439551900676592,0.0597574352620383,0.2120822446921291
LOXL1,IV: Basal,0.0340576524245371,0.1687395224273555,0.0597574352620383,0.2120822446921291
STOML1,IV: Basal,0.025633168574055,0.0952220786135821,0.0597574352620383,0.2120822446921291
PML,I: Ubiquitous,0.066285633079755,0.0894498855235609,0.0597574352620383,0.2120822446921291
ISLR,IV: Basal,0.0103340927359366,0.1475616961204409,0.0597574352620383,0.2120822446921291
STRA6,IV: Basal,0.0086065628372347,0.1953123053122666,0.0597574352620383,0.2120822446921291
UBL7,I: Ubiquitous,0.0762378040386007,0.0663012587941457,0.0597574352620383,0.2120822446921291
UBL7-DT,IV: Basal,0.0223557468125074,0.0594033436735346,0.0597574352620383,0.2120822446921291
ARID3B,IV: Basal,0.0222180773347189,0.0816364520013423,0.0597574352620383,0.2120822446921291
CLK3,I: Ubiquitous,0.0730047917860172,0.0613158455698459,0.0597574352620383,0.2120822446921291
EDC3,IV: Basal,0.042819648543146,0.1028836839929265,0.0597574352620383,0.2120822446921291
CSK,I: Ubiquitous,0.0906664535010236,0.1083619510103985,0.0597574352620383,0.2120822446921291
ULK3,I: Ubiquitous,0.0847644297597001,0.1009353245111387,0.0597574352620383,0.2120822446921291
SCAMP2,I: Ubiquitous,0.2002913263788042,0.0475477241236851,0.0597574352620383,0.2120822446921291
MPI,IV: Basal,0.0454398095720255,0.0787524029466606,0.0597574352620383,0.2120822446921291
FAM219B,I: Ubiquitous,0.0647401821678057,0.0816396182806711,0.0597574352620383,0.2120822446921291
COX5A,I: Ubiquitous,0.479214129329372,0.118652820909272,0.0597574352620383,0.2120822446921291
RPP25,IV: Basal,0.0229241885272474,0.0918611952140422,0.0597574352620383,0.2120822446921291
SCAMP5,IV: Basal,0.0546148141240002,0.136266604150418,0.0597574352620383,0.2120822446921291
PPCDC,I: Ubiquitous,0.0599661599541693,0.0763375697446489,0.0597574352620383,0.2120822446921291
C15orf39,IV: Basal,0.0280446049108035,0.1151273034709891,0.0597574352620383,0.2120822446921291
COMMD4,I: Ubiquitous,0.1971737788495272,0.0435654610380664,0.0597574352620383,0.2120822446921291
ENSG00000275645,IV: Basal,0.0174040865630148,0.1462008257191971,0.0597574352620383,0.2120822446921291
NEIL1,IV: Basal,0.0425665143420509,0.1232054100120449,0.0597574352620383,0.2120822446921291
MAN2C1,I: Ubiquitous,0.0996593790662456,0.102024352661418,0.0597574352620383,0.2120822446921291
ENSG00000260274,IV: Basal,0.0098056195792643,0.0712338092264684,0.0597574352620383,0.2120822446921291
SIN3A,I: Ubiquitous,0.08885454553529,0.0843162199899211,0.0597574352620383,0.2120822446921291
PTPN9,I: Ubiquitous,0.068999054077459,0.1015089708436191,0.0597574352620383,0.2120822446921291
SNUPN,I: Ubiquitous,0.0729070908662962,0.0614876292423926,0.0597574352620383,0.2120822446921291
IMP3,I: Ubiquitous,0.237955030931223,0.0849969646453281,0.0597574352620383,0.2120822446921291
SNX33,IV: Basal,0.0277648250043299,0.1120795065398336,0.0597574352620383,0.2120822446921291
CSPG4,IV: Basal,0.0076428764927146,0.1688665443190663,0.0597574352620383,0.2120822446921291
UBE2Q2,I: Ubiquitous,0.1035540930023936,0.0668773735828739,0.0597574352620383,0.2120822446921291
FBXO22,I: Ubiquitous,0.1099224165878397,0.0731170258330138,0.0597574352620383,0.2120822446921291
NRG4,IV: Basal,0.0109247392051586,0.1136047585479423,0.0597574352620383,0.2120822446921291
TMEM266,IV: Basal,0.005546747669611,0.1575419286334839,0.0597574352620383,0.2120822446921291
ETFA,I: Ubiquitous,0.2608348099495063,0.0581000706840335,0.0597574352620383,0.2120822446921291
ENSG00000287503,IV: Basal,0.0056844171473996,0.1520183306076453,0.0597574352620383,0.2120822446921291
SCAPER,I: Ubiquitous,0.163027307407062,0.1406770992816946,0.0597574352620383,0.2120822446921291
RCN2,I: Ubiquitous,0.2767911465202929,0.0634175066089444,0.0597574352620383,0.2120822446921291
PSTPIP1,IV: Basal,0.0225289438974673,0.1947824924122695,0.0597574352620383,0.2120822446921291
TSPAN3,I: Ubiquitous,0.2637125461303774,0.0975331423020648,0.0597574352620383,0.2120822446921291
PEAK1,I: Ubiquitous,0.1119741359019793,0.1464330782915698,0.0597574352620383,0.2120822446921291
HMG20A,I: Ubiquitous,0.0964086030100765,0.1074885308953763,0.0597574352620383,0.2120822446921291
LINGO1,IV: Basal,0.0439032405618691,0.1103954257358502,0.0597574352620383,0.2120822446921291
TBC1D2B,IV: Basal,0.048157671520626,0.0787937978453703,0.0597574352620383,0.2120822446921291
CIB2,IV: Basal,0.0361360174440551,0.1013174797158356,0.0597574352620383,0.2120822446921291
IDH3A,I: Ubiquitous,0.1160109602668123,0.0970992249388133,0.0597574352620383,0.2120822446921291
DNAJA4,IV: Basal,0.03951558107622,0.1100651612889702,0.0597574352620383,0.2120822446921291
SKIC8,I: Ubiquitous,0.1529774355284953,0.045186675827029,0.0597574352620383,0.2120822446921291
CRABP1,IV: Basal,0.0381033586911629,0.1825104118994608,0.0597574352620383,0.2120822446921291
IREB2,I: Ubiquitous,0.1399432446475439,0.0753069465118476,0.0597574352620383,0.2120822446921291
HYKK,IV: Basal,0.0356608356981396,0.1307414524019217,0.0597574352620383,0.2120822446921291
PSMA4,I: Ubiquitous,0.3057461463648596,0.0878676237393329,0.0597574352620383,0.2120822446921291
MORF4L1,I: Ubiquitous,0.5313198061969029,0.0996086859241546,0.0597574352620383,0.2120822446921291
CTSH,I: Ubiquitous,0.3479040932244412,0.1014465145758075,0.0597574352620383,0.2120822446921291
TMED3,I: Ubiquitous,0.1497133366196369,0.0916748070047301,0.0597574352620383,0.2120822446921291
MTHFS,I: Ubiquitous,0.2102834658957176,0.0828671540564972,0.0597574352620383,0.2120822446921291
ENSG00000286813,IV: Basal,0.0157920213876195,0.1395405442885689,0.0597574352620383,0.2120822446921291
ST20,I: Ubiquitous,0.062106698286237,0.0789223415169933,0.0597574352620383,0.2120822446921291
ENSG00000278600,IV: Basal,0.0116708189557548,0.1133363347328563,0.0597574352620383,0.2120822446921291
ST20-AS1,IV: Basal,0.0086776180515772,0.0767987760098367,0.0597574352620383,0.2120822446921291
BCL2A1,III: Patchy,0.0315485151680677,0.2123389366133067,0.0597574352620383,0.2120822446921291
ZFAND6,I: Ubiquitous,0.279713292210128,0.048003946691531,0.0597574352620383,0.2120822446921291
FAH,I: Ubiquitous,0.0968926666577847,0.1328205670635395,0.0597574352620383,0.2120822446921291
CTXND1,IV: Basal,0.0152857529854292,0.1925111603802458,0.0597574352620383,0.2120822446921291
ARNT2-DT,I: Ubiquitous,0.0610763976782708,0.205343084277866,0.0597574352620383,0.2120822446921291
ARNT2,I: Ubiquitous,0.1027636037428334,0.1923477264369618,0.0597574352620383,0.2120822446921291
ABHD17C,I: Ubiquitous,0.0717080341242666,0.1410751061533071,0.0597574352620383,0.2120822446921291
MESD,I: Ubiquitous,0.1981685518503222,0.0511545081021046,0.0597574352620383,0.2120822446921291
TLNRD1,IV: Basal,0.0551299644279833,0.0890302612347153,0.0597574352620383,0.2120822446921291
CFAP161,IV: Basal,0.0077849869213996,0.1737300971084909,0.0597574352620383,0.2120822446921291
IL16,IV: Basal,0.0297454891041269,0.1933372060462927,0.0597574352620383,0.2120822446921291
STARD5,IV: Basal,0.0059197875449091,0.0633378374486229,0.0597574352620383,0.2120822446921291
ENSG00000259692,IV: Basal,0.0185232061889091,0.1549838113194707,0.0597574352620383,0.2120822446921291
EFL1,IV: Basal,0.053704419190237,0.1113593798045466,0.0597574352620383,0.2120822446921291
SAXO2,IV: Basal,0.0206193350120127,0.1408532857037532,0.0597574352620383,0.2120822446921291
GOLGA6L10,IV: Basal,0.0075673803274757,0.1649693008615968,0.0597574352620383,0.2120822446921291
GOLGA6L9,IV: Basal,0.0179680873268584,0.1582294820403678,0.0597574352620383,0.2120822446921291
RPS17,I: Ubiquitous,0.5843625237035754,0.0991848786140262,0.0597574352620383,0.2120822446921291
AP3B2,IV: Basal,0.0054312829463044,0.1220458655566469,0.0597574352620383,0.2120822446921291
ENSG00000286817,IV: Basal,0.0054845743570613,0.1169115570774158,0.0597574352620383,0.2120822446921291
SNHG21,IV: Basal,0.030238434653628,0.0707004696564731,0.0597574352620383,0.2120822446921291
WHAMM,I: Ubiquitous,0.0617158946073533,0.073489161458397,0.0597574352620383,0.2120822446921291
HOMER2,IV: Basal,0.0334403602499367,0.1260404572650942,0.0597574352620383,0.2120822446921291
RAMAC,I: Ubiquitous,0.0757759451453745,0.0634158867817629,0.0597574352620383,0.2120822446921291
C15orf40,I: Ubiquitous,0.1370477446630872,0.0466696909555758,0.0597574352620383,0.2120822446921291
BTBD1,I: Ubiquitous,0.1003521674060849,0.0798229034500174,0.0597574352620383,0.2120822446921291
TM6SF1,IV: Basal,0.0171376295092305,0.1247519991499353,0.0597574352620383,0.2120822446921291
HDGFL3,I: Ubiquitous,0.0983492985518059,0.1206375641590042,0.0597574352620383,0.2120822446921291
SH3GL3,IV: Basal,0.0069678519564609,0.1911105212008715,0.0597574352620383,0.2120822446921291
ADAMTSL3,IV: Basal,0.0559160127366471,0.1692005942648011,0.0597574352620383,0.2120822446921291
GOLGA6L4,IV: Basal,0.0110979362901184,0.1469693027344623,0.0597574352620383,0.2120822446921291
ZSCAN2-AS1,IV: Basal,0.0075718212783721,0.1176794810976388,0.0597574352620383,0.2120822446921291
ZSCAN2,IV: Basal,0.0232661417462707,0.091310037158765,0.0597574352620383,0.2120822446921291
ENSG00000276278,IV: Basal,0.0054978972097505,0.0983982845308966,0.0597574352620383,0.2120822446921291
