gene,coverage,A1_abs,A2_abs
Sparc,0.9652489626556017,0.9644760632075459,0.017837683326522948
Sparcl1,0.3407676348547718,0.33912960386313246,0.11929037796348164
Spcs1,0.350103734439834,0.3504864595191382,0.0390339926857794
Spcs2,0.1275933609958506,0.12771862860197455,0.03396835888534068
Sptbn1,0.1358921161825726,0.13673477767944373,0.16028801850272648
Sptssa,0.12033195020746888,0.12042385878791145,0.04594605972422311
Sqstm1,0.32313278008298757,0.32320377165526787,0.012202480656107224
Sra1,0.14263485477178423,0.14281464712952016,0.028213840918152135
Sri,0.2889004149377593,0.2902979050694706,0.1102797838489166
Srp14,0.2474066390041494,0.24777105528656906,0.022644680748486242
Srp19,0.20020746887966806,0.20060571977377617,0.05945308731361742
Srp72,0.10529045643153527,0.10541708480693494,0.10143821705326739
Srp9,0.14522821576763487,0.1454404917545829,0.06310942454821322
Srrm2,0.1146265560165975,0.11535820072183271,0.1293498529033143
Srsf11,0.28526970954356845,0.2857573010714945,0.06470180785843696
Srsf2,0.19605809128630705,0.19607348053724993,0.03118107007055656
Srsf3,0.3013485477178423,0.30212805812848426,0.055604336658490766
Srsf5,0.145746887966805,0.14608205816123834,0.08016756133432962
Srsf6,0.14522821576763487,0.14572915016306331,0.04277192727064171
Srsf7,0.14522821576763487,0.14546473451380554,0.041370743479086924
Ss18l2,0.11151452282157677,0.11124801009169227,0.19314251353127188
Ssb,0.10995850622406639,0.11050639324140382,0.12826130097882607
Ssna1,0.18360995850622408,0.1841725720346211,0.05473915707000447
Ssr2,0.3034232365145228,0.3023990321287981,0.09769965715068982
Ssr3,0.18568464730290457,0.18498090431010852,0.09711197278989886
Ssr4,0.29564315352697096,0.29470001270224644,0.07469390235463015
Ssu72,0.18101659751037344,0.1813360853206612,0.13819666773395242
St13,0.10840248962655602,0.1090096729361699,0.1066126798767644
Stfa1,0.17271784232365145,0.17289193719092474,0.10833172196841108
Stk25,0.11773858921161826,0.11777240992573397,0.09469579501142612
Stmn1,0.16026970954356848,0.1607831946684563,0.09623299754450138
Stub1,0.20695020746887965,0.20639150544792137,0.0543684451035494
Stx5a,0.11773858921161826,0.11828716690473706,0.15005719926498506
Sub1,0.5114107883817427,0.5122712464379472,0.045517735042768494
Sucla2,0.10062240663900415,0.10023171263712562,0.1663615076839057
Suclg1,0.1970954356846473,0.1963640933952498,0.2004882455020224
Sugt1,0.11255186721991702,0.11281936657650311,0.08347689593537569
Sult1a1,0.19346473029045644,0.19533664308451987,0.24171691823018035
Sumo1,0.12188796680497925,0.122256617994058,0.05668147907270072
Sumo3,0.15975103734439833,0.159702570883589,0.04695252880339615
Supt4a,0.12396265560165975,0.12430862800737105,0.05492348298708297
Surf4,0.2074688796680498,0.20718755941675995,0.07600023685242158
Svbp,0.15560165975103735,0.15581523379867526,0.030004608486938818
Swi5,0.44968879668049794,0.44870029659965693,0.04363935947395501
Syf2,0.11981327800829876,0.12036222772846232,0.12779926869014738
Sypl,0.13796680497925312,0.1394004599833828,0.2595374921120844
Sys1,0.11670124481327801,0.11737807730842258,0.10329248346552133
Taf1d,0.14107883817427386,0.14139144122270272,0.052764957757039814
Tagln2,0.6369294605809128,0.6380206955112301,0.08458843538982247
Taldo1,0.1441908713692946,0.14489189740133424,0.1280276140026393
Tax1bp1,0.13070539419087138,0.13105318872048477,0.097059993838993
Tbca,0.31275933609958506,0.3133740665592832,0.04326373563892329
Tbcb,0.2546680497925311,0.2544661932815025,0.03373797549854271
Tbrg1,0.13433609958506224,0.13439230255100235,0.025059914397975454
Tbx20,0.1737551867219917,0.17158928855519465,0.2931384310864285
Tceal8,0.19657676348547717,0.19653762062783403,0.03936934477872807
Tceal9,0.4725103734439834,0.47319429321474316,0.055661869093323255
Tcf21,0.17531120331950206,0.1718107131766961,0.4208989634156264
Tcf25,0.17894190871369295,0.17875975813661882,0.04141106227263718
Tcf4,0.15508298755186722,0.15518094353095532,0.15711462301986917
Tcn2,0.1566390041493776,0.15830674873892125,0.24398103724974615
Tcp1,0.1483402489626556,0.14866689230900926,0.07929331333771972
Tead2,0.11047717842323651,0.11071153087430773,0.07660611613515787
Tecr,0.19813278008298754,0.19868551765607426,0.06962276601760409
Tex261,0.1592323651452282,0.15920768777267247,0.049927559494789914
Tfpi,0.16493775933609958,0.16493301285856193,0.0678342801969926
Tgfb1i1,0.1675311203319502,0.16689779491172327,0.12377307947063357
Tgfbi,0.11358921161825726,0.11586407132376403,0.40461921286029445
Thoc7,0.17634854771784234,0.1764660378477662,0.027698240440547615
Thra,0.16390041493775934,0.1634100668728093,0.09774159498524447
Timm13,0.23236514522821577,0.23214336873233377,0.0706900462958942
Timm17a,0.13796680497925312,0.13756215460830465,0.07246316765210953
Timm17b,0.1037344398340249,0.10382920778898479,0.05878819520402631
Timm8b,0.3008298755186722,0.3010577774803337,0.09645575479152932
Timp2,0.15093360995850622,0.1497300326309211,0.19875111233366652
Timp3,0.23236514522821577,0.23234391450476846,0.08544087974048005
Tm2d2,0.17012448132780084,0.1695967060127371,0.07835885093949377
Tm4sf1,0.4118257261410788,0.41508086372766023,0.11806818011398057
Tm9sf3,0.1841286307053942,0.184216928423164,0.07200579119423992
Tma7,0.21939834024896265,0.22006908645524806,0.0727130027089789
Tmbim4,0.12551867219917012,0.12615635805851308,0.11134847653371448
Tmbim6,0.19657676348547717,0.1978335267626123,0.18417677592557585
Tmco1,0.13070539419087138,0.13131589872660498,0.08372876361241008
Tmed10,0.24429460580912862,0.24411529760737,0.03382376949557484
Tmed3,0.1696058091286307,0.16852338373256595,0.13459611937416818
Tmed9,0.18309128630705393,0.18306794186206218,0.042280080054429986
Tmem109,0.13900414937759337,0.1387729108347216,0.10699408969111303
Tmem11,0.11307053941908714,0.11293359973470612,0.044339257672019225
Tmem134,0.13900414937759337,0.13912483293421532,0.03098999628975379
Tmem147,0.14937759336099585,0.14919827650936313,0.07130942489038579
Tmem14c,0.21317427385892115,0.21390652828999723,0.0737635646318612
Tmem160,0.11047717842323651,0.1105813559438891,0.06875392889956138
Tmem167,0.2328838174273859,0.23233639853732965,0.07462323068450064
Tmem176a,0.11670124481327801,0.11717189083492308,0.13822528033727663
Tmem176b,0.2567427385892116,0.2581381676131413,0.12980456226886514
Tmem204,0.10580912863070539,0.10694258477634083,0.34701474236178126
Tmem208,0.12811203319502074,0.12874557940669673,0.11054335484052082
Tmem234,0.26815352697095435,0.2690621159332529,0.11631786801636902
Tmem242,0.10995850622406639,0.1102693794186258,0.11261853833424879
Tmem256,0.3288381742738589,0.3289737754261834,0.031777272397723794
Tmem258,0.41545643153526973,0.41591632616550434,0.04245221600558233
Tmem261,0.12396265560165975,0.1242241875413094,0.07461903914758902
Tmem50a,0.4071576763485477,0.40772793488970427,0.049028428881236784
Tmem59,0.2743775933609959,0.27502746120375265,0.0666937110658471
Tmsb10,0.7946058091286307,0.7953928792696277,0.02794580415729185
Tmsb4x,0.9771784232365145,0.9774946813853269,0.005891175930719461
Tnfaip1,0.17116182572614108,0.17277340776160116,0.2521353018948018
Tnfrsf1a,0.14937759336099585,0.15007435880607486,0.1677627064848954
Tnnc1,0.5186721991701245,0.5182795271987539,0.1584817739805725
Tnni1,0.2837136929460581,0.28325040754760905,0.29590564704802624
Tnni3,0.4279045643153527,0.4274276424393377,0.2091997401705332
Tnnt2,0.733402489626556,0.7323256106808904,0.07404824897033133
Tnrc6a,0.1229253112033195,0.12302923863740071,0.03936119880882848
Tns1,0.10062240663900415,0.10079663461709011,0.07337944696635579
Tomm22,0.22769709543568464,0.22841315632970077,0.07441281162640541
Tomm5,0.14937759336099585,0.14922657180033258,0.04954831334513706
Tomm7,0.23132780082987553,0.23180964305405877,0.06768357017781819
Tonsl,0.15197095435684646,0.15295585875338924,0.1138392474567724
Top1,0.10892116182572614,0.10945242413713402,0.17479438834120248
Toporsos,0.1566390041493776,0.15638388557551475,0.04577928484429002
Tpd52l2,0.17842323651452283,0.17831386489912182,0.03551112712267298
Tpi1,0.21628630705394192,0.21625458090654082,0.19300621322905803
Tpm1,0.7468879668049793,0.7462203014989574,0.0879890904795326
Tpm2,0.2551867219917012,0.25440384459497495,0.26518668781698945
Tpm3,0.137448132780083,0.13818764520658075,0.10351076708309824
Tpm4,0.3552904564315353,0.35548328523951706,0.11874898233558433
Tprgl,0.25778008298755184,0.25744094395020195,0.06296550223830552
Tpt1,0.7935684647302904,0.7936705000766893,0.014173870960616564
Tra2b,0.16182572614107885,0.1619774063101189,0.06129531416756434
Trappc1,0.14730290456431536,0.147320928943392,0.05457056826451322
Trappc2l,0.125,0.12547577905945448,0.11830994488928823
Trappc4,0.10995850622406639,0.11005484864600977,0.08801102833595215
Trim47,0.18153526970954356,0.18199100454049677,0.06887785398935818
Trmt112,0.14470954356846474,0.14470849986304332,0.02667068089867074
Tsc22d1,0.2505186721991701,0.25130485329895835,0.0574530513207178
Tsc22d3,0.137448132780083,0.13833955625127192,0.15521932138337335
Tsen34,0.1825726141078838,0.18212646854225678,0.04439266046318531
Tsg101,0.13226141078838174,0.13230398408658742,0.046408915937882225
Tsn,0.1395228215767635,0.13928362057573088,0.06754900003919813
Tspan13,0.10995850622406639,0.11192305673699744,0.5637205641992497
Tspan3,0.28526970954356845,0.28435950761246365,0.10398999959357587
Tspan4,0.12966804979253113,0.13032219410017457,0.14322234732449302
Tspan6,0.14782157676348548,0.1498845432247544,0.37944745743655134
Tspan7,0.10062240663900415,0.10077841663643576,0.34561157318979646
Tspo,0.2411825726141079,0.24195606796180485,0.04394620896117138
Tuba1a,0.279045643153527,0.27710816130334215,0.1540660272073197
Tuba1b,0.24481327800829875,0.24457959295985235,0.025669900395493394
Tubb2a,0.1229253112033195,0.1235936245748961,0.2506708703122698
Tubb4b,0.14159751037344398,0.14225243354474043,0.08492609917116253
Tubb5,0.3366182572614108,0.3368863670773387,0.062016700988712724
Txn1,0.33713692946058094,0.337637804909032,0.03235065821374807
Txn2,0.1628630705394191,0.16254482750085641,0.06602636215081752
Txndc12,0.10114107883817428,0.10105063860962682,0.05206229190642223
Txndc17,0.2505186721991701,0.2509639914708798,0.057460287695926635
Txndc9,0.1016597510373444,0.10177513822741385,0.06035687757762852
Txnip,0.37811203319502074,0.3789966716799793,0.0900710735409051
Txnl1,0.17271784232365145,0.17270489655889434,0.016488738517966717
Tyrobp,0.12551867219917012,0.1278914198336669,0.3291547239630366
U2af1,0.1462655601659751,0.14662231125946246,0.08725783012232856
Uba2,0.1400414937759336,0.14019258917141172,0.16907528217526166
Uba52,0.2012448132780083,0.20154107707821617,0.06563586010336875
Ubb,0.9507261410788381,0.9510409824796948,0.006988313099031396
Ubc,0.47614107883817425,0.47780997146812654,0.08228810201601318
Ube2a,0.13070539419087138,0.13111012603847474,0.07186340213224165
Ube2b,0.40352697095435686,0.40342524648813255,0.044991658135960545
Ube2d2a,0.1441908713692946,0.1441849722697707,0.09652926839761233
Ube2d3,0.350103734439834,0.3501409365185112,0.0365136189436633
Ube2e1,0.10321576763485477,0.10330452947818178,0.02187496831257275
Ube2e3,0.14730290456431536,0.14752827137415445,0.06264713672592012
Ube2l3,0.13848547717842324,0.13875508535697617,0.051192575380328495
Ube2r2,0.10684647302904564,0.10737099382826233,0.1220059272854478
Ubl5,0.387448132780083,0.38879851640585156,0.07732514164216468
Ubxn1,0.21887966804979253,0.21893719104837028,0.03613336834892393
Ucp2,0.21991701244813278,0.22327012775739805,0.3233727193863778
Ufc1,0.13537344398340248,0.13565888797744338,0.07131325697712969
Ufm1,0.12966804979253113,0.12964271339202119,0.04617682092617005
Ugp2,0.10477178423236515,0.10405594065114422,0.11109300625230537
Uqcc2,0.1524896265560166,0.1522000331556993,0.08005733216774655
Uqcc3,0.1441908713692946,0.14483193661699567,0.11854342207131018
Uqcr10,0.6364107883817427,0.6370280433625384,0.08979072207391663
Uqcr11,0.5036307053941909,0.5039272849683614,0.1020866991133554
Uqcrb,0.6094398340248963,0.6106301836992047,0.06582445138555797
Uqcrc1,0.2354771784232365,0.23545235067217593,0.18648130809190752
Uqcrc2,0.21680497925311204,0.2167726873395171,0.15294294071636322
Uqcrfs1,0.3257261410788382,0.32533357700216264,0.16824253202579628
Uqcrh,0.7152489626556017,0.715643308239093,0.04588183841888691
Uqcrq,0.4605809128630705,0.460424197884143,0.12970114738007452
Use1,0.24948132780082988,0.2501639288573093,0.059069252034793164
Usmg5,0.6592323651452282,0.659328984648341,0.08945825895226146
Vamp3,0.11670124481327801,0.11727962632780047,0.1677906292382101
Vamp5,0.10736514522821576,0.10818826247255214,0.24052691088150677
Vamp8,0.20383817427385892,0.20456953285790855,0.08234149059879234
Vapa,0.1229253112033195,0.1226888815284387,0.03514710918996268
Vapb,0.11255186721991702,0.11269951661329032,0.05655038766662444
Vasp,0.1675311203319502,0.16868523583528225,0.1344307939946788
Vat1,0.1607883817427386,0.16177740558814258,0.11656557608018699
Vbp1,0.11514522821576763,0.11527424122084307,0.029853156329962983
Vcam1,0.1312240663900415,0.13132718522001155,0.07690343622009108
Vcp,0.24533195020746887,0.24507832867614462,0.020324858316938442
Vdac1,0.16597510373443983,0.16546497939756813,0.16763991510964282
Vdac2,0.25570539419087135,0.2555953334346566,0.08551104734573074
Vdac3,0.17427385892116182,0.17422376714861854,0.10974607414514077
Vim,0.7619294605809128,0.7621446870750098,0.055145707830078494
Vkorc1,0.1270746887966805,0.1261562795152137,0.172858971099447
Vps29,0.1395228215767635,0.13976820498134543,0.025132420878210902
Vps35,0.11514522821576763,0.1154305587923657,0.07537233130110524
Wbp2,0.10684647302904564,0.10689607571562182,0.03715449628633861
Wdr1,0.10840248962655602,0.10878683626557277,0.07056673028795442
Wdr83os,0.1654564315352697,0.16596680197064062,0.0660202916142137
Wdr89,0.13018672199170125,0.13045192531023558,0.09830547514927906
Wipi1,0.10892116182572614,0.10799695401880492,0.1566483721277197
Wsb1,0.16234439834024897,0.16241557616963867,0.1546260886578289
Xbp1,0.14159751037344398,0.1423012380533957,0.16695110549112308
Xist,0.2697095435684647,0.2702742533783039,0.054486092919363474
Ybx1,0.2899377593360996,0.29002854076342693,0.060702717407071664
Yif1a,0.1229253112033195,0.12285385961797408,0.09328185417907547
Yipf3,0.13174273858921162,0.1316891872696728,0.03188308828231829
Ypel3,0.31431535269709543,0.3140880826540371,0.0506457439862945
Ywhab,0.4470954356846473,0.44882990385838994,0.09846322125569808
Ywhae,0.24221991701244813,0.24254270799625463,0.04586160423021266
Ywhah,0.19398340248962656,0.1944926617228189,0.06399506471601342
Ywhaq,0.20176348547717843,0.20173719470032478,0.06144209624229344
Ywhaz,0.17531120331950206,0.17513913722692198,0.022597783357593812
Zcrb1,0.15975103734439833,0.16014777181146345,0.06617620201165852
Zfand3,0.1037344398340249,0.1037641713934047,0.02883852153244447
Zfand5,0.11825726141078838,0.11873515722504657,0.11846525221189123
Zfand6,0.10529045643153527,0.10600780924686072,0.1876957580646732
Zfas1,0.3112033195020747,0.31206782676281775,0.08135144911287034
Zfp207,0.11358921161825726,0.11373707121043497,0.149938328946097
Zfp36,0.22769709543568464,0.22857275116680786,0.07552646962906207
Zfp36l1,0.11410788381742738,0.11513215311596232,0.2123799427477652
Zfp706,0.2842323651452282,0.28413036174885375,0.0490390853658364
Zyx,0.4450207468879668,0.44397446043676897,0.08019398449086958
mt-Co1,0.9652489626556017,0.9655908055523015,0.010549009216958954
mt-Cytb,0.9989626556016598,0.998976391351434,0.00020544201343776163
mt-Nd1,0.9968879668049793,0.996921318827567,0.000744792960444987
mt-Nd2,0.9403526970954357,0.9410243575155617,0.018089882752693066
mt-Nd3,0.4004149377593361,0.40104097333609584,0.09548481899392827
mt-Nd4,0.9906639004149378,0.9907455777088285,0.002493292728945849
mt-Nd5,0.7479253112033195,0.7493940062161906,0.06328264403800653
mt-Rnr1,0.858402489626556,0.8590385163653772,0.026355483174346515
mt-Rnr2,0.9802904564315352,0.980412082027576,0.0036235463535294614
